# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:22 CET 2022 [seed=1669887316577]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
1300000	-3502.7544301712787	-342.3660541600167	-3160.388376011262	0.09310030351242636	0.17690301983375425	1.6243365464893236	-0.5541551732681125	-0.40926922677379524	0.6011334674017752	0.30119031563194454	1.0	0.0	1.0	1.0	1.0	4.0	1.6243365464893236	-0.0	-0.40926922677379524	0.6011334674017752	0.30119031563194454	0.0	0.0	-1458.9947104680368	-1701.393665543225
1310000	-3476.6451769834007	-302.1892739026104	-3174.4559030807904	0.09002376168534736	0.15024971751608968	1.653378754006524	-2.6137765350473146	-0.5486461910272944	0.7914940144933221	-1.0132962193852784	1.0	0.0	1.0	1.0	0.0	3.0	1.653378754006524	-0.0	-0.5486461910272944	0.7914940144933221	-0.0	0.0	0.0	-1452.931575157184	-1721.5243279236067
1320000	-3484.2352802256723	-340.1539792174285	-3144.081301008244	0.09202823904622438	0.17201685445852088	1.438369719496556	-4.0705891659027715	-0.52517645011253	0.5996981135744093	-1.5347161704151056	1.0	0.0	1.0	1.0	0.0	3.0	1.438369719496556	-0.0	-0.52517645011253	0.5996981135744093	-0.0	0.0	0.0	-1455.341245205342	-1688.7400558029021
1330000	-3486.1587933583996	-323.9012647075141	-3162.2575286508854	0.09098660834532411	0.1607751435451843	1.3384961718991062	-0.8346054635568436	-0.6009404281958135	0.6295491286353411	4.238313501864145	1.0	1.0	1.0	1.0	0.0	4.0	1.3384961718991062	-0.8346054635568436	-0.6009404281958135	0.6295491286353411	0.0	0.0	0.0	-1454.9873330761584	-1707.2701955747273
1340000	-3486.7211885912266	-340.05485618516286	-3146.6663324060637	0.0924568851344155	0.1768622568680561	1.6196895208509534	1.3924119903825172	-0.5320895634011951	0.572174341441979	0.3143349139500171	1.0	0.0	1.0	1.0	1.0	4.0	1.6196895208509534	0.0	-0.5320895634011951	0.572174341441979	0.3143349139500171	0.0	0.0	-1451.2450098641464	-1695.4213225419173
1350000	-3490.951196164971	-310.101439832191	-3180.84975633278	0.0812923206049339	0.1575031458416749	1.6624163786681914	-0.5983193773129453	-0.645454111391014	0.6802667793138529	0.16833622153246272	1.0	1.0	1.0	1.0	1.0	5.0	1.6624163786681914	-0.5983193773129453	-0.645454111391014	0.6802667793138529	0.16833622153246272	0.0	0.0	-1458.752371145339	-1722.097385187441
1360000	-3487.1722530869065	-326.14383706847656	-3161.02841601843	0.10059170145615502	0.15627738789706624	1.2627291944669592	-3.397086992876451	-0.46362280907808784	0.49870339646811224	0.20175170105922044	1.0	0.0	1.0	1.0	1.0	4.0	1.2627291944669592	-0.0	-0.46362280907808784	0.49870339646811224	0.20175170105922044	0.0	0.0	-1447.476522556047	-1713.551893462383
1370000	-3477.974261929556	-315.5070876130179	-3162.467174316538	0.07224370629719898	0.17879733900685155	1.7245893369365535	3.980238323583597	-0.5771819067391928	0.7350750042218692	0.21594966850091213	1.0	0.0	1.0	1.0	1.0	4.0	1.7245893369365535	0.0	-0.5771819067391928	0.7350750042218692	0.21594966850091213	0.0	0.0	-1477.2925732851704	-1685.1746010313677
1380000	-3482.7420397416913	-324.1681431137486	-3158.5738966279428	0.08471175610864976	0.1663697335962598	1.3823390376886693	-0.7850385564434673	-0.6672949361569835	0.7241885464948993	-3.708376548081709	1.0	1.0	1.0	1.0	0.0	4.0	1.3823390376886693	-0.7850385564434673	-0.6672949361569835	0.7241885464948993	-0.0	0.0	0.0	-1463.4538952576202	-1695.1200013703226
1390000	-3473.816080384433	-330.2371132668504	-3143.5789671175826	0.0898186233308512	0.17165985681801701	1.670364987050054	0.4742528189988026	-0.6425841172763013	0.6557547376905619	0.16667745835466255	1.0	0.0	1.0	1.0	1.0	4.0	1.670364987050054	0.0	-0.6425841172763013	0.6557547376905619	0.16667745835466255	0.0	0.0	-1454.7969796441796	-1688.7819874734032
1400000	-3504.308615479534	-287.013735251538	-3217.294880227996	0.08279964856951585	0.14226916713625845	1.3998159462395088	-0.9438624100065639	-0.4130254822158388	0.6758567260453404	-1.1623186561739702	1.0	1.0	1.0	1.0	0.0	4.0	1.3998159462395088	-0.9438624100065639	-0.4130254822158388	0.6758567260453404	-0.0	0.0	0.0	-1478.2128576769203	-1739.0820225510759
1410000	-3477.0922955274873	-306.20032044439796	-3170.891975083089	0.08309839621620835	0.16318726596319774	1.2442578383669864	-0.9229742951010617	-0.5299061418333886	0.5050712038004265	-1.635870865124816	1.0	1.0	1.0	1.0	0.0	4.0	1.2442578383669864	-0.9229742951010617	-0.5299061418333886	0.5050712038004265	-0.0	0.0	0.0	-1461.568126671369	-1709.32384841172
1420000	-3487.1528536392257	-312.17538010542887	-3174.977473533797	0.08753558520009463	0.15221085214267968	1.5900045181724014	-0.31175378054987357	-0.6366301913133459	0.5962848779649318	-4.299265906948938	1.0	0.0	1.0	1.0	0.0	3.0	1.5900045181724014	-0.0	-0.6366301913133459	0.5962848779649318	-0.0	0.0	0.0	-1459.4345422722263	-1715.5429312615709
1430000	-3492.76795850819	-298.66156197306947	-3194.1063965351204	0.09099623242178925	0.14300390481235847	1.404897889226421	-0.9209842343498047	-0.5289420895160815	0.6445929971170986	0.05559519415788983	1.0	1.0	1.0	1.0	0.0	4.0	1.404897889226421	-0.9209842343498047	-0.5289420895160815	0.6445929971170986	0.0	0.0	0.0	-1456.120661612473	-1737.9857349226472
1440000	-3485.9815649999828	-315.3609539114992	-3170.6206110884837	0.08589835415751067	0.16388046971973402	1.45131569316148	-0.2564148221706164	-0.5617939942710823	0.6618760195533567	-0.938155938609023	1.0	1.0	1.0	1.0	0.0	4.0	1.45131569316148	-0.2564148221706164	-0.5617939942710823	0.6618760195533567	-0.0	0.0	0.0	-1460.3254566971966	-1710.295154391287
1450000	-3487.9688375293745	-340.16017563760784	-3147.808661891767	0.09468747574887332	0.1713351588481441	1.518894065377833	0.3029690166746864	-0.5466935855279178	0.539747907712819	0.11222690813548511	1.0	0.0	1.0	1.0	1.0	4.0	1.518894065377833	0.0	-0.5466935855279178	0.539747907712819	0.11222690813548511	0.0	0.0	-1454.2344272898738	-1693.5742346018928
1460000	-3485.6198827059425	-323.5308854543093	-3162.0889972516334	0.09333755412457864	0.15544008779027768	1.480246185173459	3.179734545270498	-0.4851196567070845	0.6286908343316888	-2.051755173019883	1.0	0.0	1.0	1.0	0.0	3.0	1.480246185173459	0.0	-0.4851196567070845	0.6286908343316888	-0.0	0.0	0.0	-1455.350148512123	-1706.7388487395103
1470000	-3484.291449839374	-300.975997323561	-3183.315452515813	0.08114568747699354	0.16213106564021082	1.4112136333077228	-1.1123849163208819	-0.6121351142157341	0.6071086834646287	0.7914745634086904	1.0	0.0	1.0	1.0	0.0	3.0	1.4112136333077228	-0.0	-0.6121351142157341	0.6071086834646287	0.0	0.0	0.0	-1484.1164196969112	-1699.1990328189017
1480000	-3491.5114702637698	-280.7563743774314	-3210.7550958863385	0.08023567588953194	0.13973176847559127	1.297953307561801	-1.3587768264713223	-0.6396242379258625	0.5423815956621943	0.26815251588466155	1.0	1.0	1.0	1.0	0.0	4.0	1.297953307561801	-1.3587768264713223	-0.6396242379258625	0.5423815956621943	0.0	0.0	0.0	-1472.6611398424945	-1738.0939560438437
1490000	-3487.6147826839624	-321.22329452896196	-3166.3914881550004	0.089414467456727	0.16096010986343567	1.530021045262916	-0.577850278061439	-0.4902018359748549	0.7271629365817461	-1.467025618381295	1.0	0.0	1.0	1.0	0.0	3.0	1.530021045262916	-0.0	-0.4902018359748549	0.7271629365817461	-0.0	0.0	0.0	-1464.377170158443	-1702.0143179965573
1500000	-3470.8879664983037	-304.88169400736876	-3166.006272490935	0.08544580112061201	0.1566721404034127	1.5444276989729964	-0.45788333768164535	-0.4934448267036756	0.7467284684786888	0.9483377758498874	1.0	0.0	1.0	1.0	0.0	3.0	1.5444276989729964	-0.0	-0.4934448267036756	0.7467284684786888	0.0	0.0	0.0	-1460.2395205197452	-1705.7667519711897
1510000	-3484.1993851113302	-308.52326050810655	-3175.676124603224	0.09018473741645547	0.1515918173400247	1.4951421311560855	0.6606839881102747	-0.5276911882331513	0.6778257563620933	1.0553781006570788	1.0	0.0	1.0	1.0	0.0	3.0	1.4951421311560855	0.0	-0.5276911882331513	0.6778257563620933	0.0	0.0	0.0	-1460.6892602538717	-1714.986864349352
1520000	-3479.774200917973	-340.1113801922275	-3139.6628207257454	0.09807437525364626	0.16719115865134895	1.3807593594511776	-0.12930971160171556	-0.466782009927064	0.6134497871361193	2.7419369102912454	1.0	1.0	1.0	1.0	0.0	4.0	1.3807593594511776	-0.12930971160171556	-0.466782009927064	0.6134497871361193	0.0	0.0	0.0	-1444.6272582760255	-1695.0355624497197
1530000	-3484.8947499269366	-312.8547819834006	-3172.039967943536	0.08356077339148468	0.1637672796336435	1.735834546427331	-0.6435762373104171	-0.5355222420254315	0.682703301063997	0.17731171363272855	1.0	0.0	1.0	1.0	1.0	4.0	1.735834546427331	-0.0	-0.5355222420254315	0.682703301063997	0.17731171363272855	0.0	0.0	-1466.350004286688	-1705.689963656848
1540000	-3479.1224399079388	-339.25942553755624	-3139.8630143703826	0.09285246453694482	0.17348841736734663	1.5342541834236152	-4.9708750105320245	-0.5700344632181862	0.6582901376919379	-0.8737664504582464	1.0	0.0	1.0	1.0	0.0	3.0	1.5342541834236152	-0.0	-0.5700344632181862	0.6582901376919379	-0.0	0.0	0.0	-1448.7167022263695	-1691.146312144013
1550000	-3476.8896520379094	-295.4119862320976	-3181.4776658058117	0.08064859782805825	0.14985043464971445	1.3364520283893886	-1.404145170145819	-0.6653201429148233	0.6291151773185683	-0.29923382290500306	1.0	1.0	1.0	1.0	0.0	4.0	1.3364520283893886	-1.404145170145819	-0.6653201429148233	0.6291151773185683	-0.0	0.0	0.0	-1468.381866095566	-1713.0957997102455
1560000	-3485.617689595048	-307.99059931448613	-3177.627090280562	0.08217395740884113	0.15620536468283874	1.4767910309835768	-0.22656090448887453	-0.4667398916819676	0.6035790578542796	0.21293689708165478	1.0	1.0	1.0	1.0	1.0	5.0	1.4767910309835768	-0.22656090448887453	-0.4667398916819676	0.6035790578542796	0.21293689708165478	0.0	0.0	-1464.4140019881322	-1713.2130882924293
1570000	-3478.4079135274524	-326.6334442371672	-3151.774469290285	0.08453931529442817	0.17035748665448355	1.4998046108611074	-0.3276011380325098	-0.5464014559601584	0.6865676782834687	4.346715961513322	1.0	0.0	1.0	1.0	0.0	3.0	1.4998046108611074	-0.0	-0.5464014559601584	0.6865676782834687	0.0	0.0	0.0	-1458.2530780414675	-1693.521391248818
1580000	-3496.4450730497147	-340.2044363201049	-3156.24063672961	0.09812637800086649	0.16982230878822407	1.4090849661300364	-0.8328260998677346	-0.5332922213242375	0.6476318969709033	-2.7288809363345665	1.0	0.0	1.0	1.0	0.0	3.0	1.4090849661300364	-0.0	-0.5332922213242375	0.6476318969709033	-0.0	0.0	0.0	-1453.7486122440675	-1702.492024485542
1590000	-3485.1857843586	-310.00402439339894	-3175.181759965201	0.08899587196613967	0.14975444661484194	1.2615469349550323	-0.6125721236923426	-0.5081009670350437	0.574790053160431	0.6839803153386084	1.0	1.0	1.0	1.0	0.0	4.0	1.2615469349550323	-0.6125721236923426	-0.5081009670350437	0.574790053160431	0.0	0.0	0.0	-1456.2318270442968	-1718.949932920904
1600000	-3485.171147586665	-339.8629346944879	-3145.308212892177	0.09362115596534938	0.1781647905304066	1.6351794737406844	-3.9782061443424173	-0.5020328621746416	0.6747756631634663	0.05552178413113415	1.0	0.0	1.0	1.0	1.0	4.0	1.6351794737406844	-0.0	-0.5020328621746416	0.6747756631634663	0.05552178413113415	0.0	0.0	-1447.6361834954137	-1697.672029396763
1610000	-3475.8242561295174	-287.23127182840204	-3188.5929843011154	0.08386800713368066	0.14162133294176774	1.2133774969755278	-1.0025043262389355	-0.5280514662189941	0.5754539581864507	1.4828864060630729	1.0	1.0	1.0	1.0	0.0	4.0	1.2133774969755278	-1.0025043262389355	-0.5280514662189941	0.5754539581864507	0.0	0.0	0.0	-1466.7538209899244	-1721.8391633111912
1620000	-3480.029473858514	-321.4837187044183	-3158.545755154096	0.0881484725431494	0.16459533657314437	1.324260633998168	-0.7733591080024224	-0.5851336540659873	0.5930729373225054	0.48737531230930903	1.0	1.0	1.0	1.0	0.0	4.0	1.324260633998168	-0.7733591080024224	-0.5851336540659873	0.5930729373225054	0.0	0.0	0.0	-1456.5870768584134	-1701.9586782956824
1630000	-3479.7013324443246	-307.62577918377013	-3172.0755532605544	0.08493670840651459	0.15457674523903406	1.5562984470078034	1.391232492932194	-0.556696416801018	0.7099083847383717	0.19127829763390714	1.0	0.0	1.0	1.0	0.0	3.0	1.5562984470078034	0.0	-0.556696416801018	0.7099083847383717	0.0	0.0	0.0	-1463.340280226956	-1708.735273033598
1640000	-3486.74145036063	-353.5193194554131	-3133.222130905217	0.09847390222101475	0.18624366081578628	1.3996918372314018	-1.171244433379393	-0.48295339565079	0.5500851583781047	0.17511689016229842	1.0	0.0	1.0	1.0	1.0	4.0	1.3996918372314018	-0.0	-0.48295339565079	0.5500851583781047	0.17511689016229842	0.0	0.0	-1447.0170322942877	-1686.2050986109293
1650000	-3468.7476946361576	-305.7884780584965	-3162.959216577661	0.08921718803845292	0.14882396223900796	1.2406313189437952	-0.9342764677533508	-0.5073730750383849	0.6336704708021309	1.6557242365987628	1.0	1.0	1.0	1.0	0.0	4.0	1.2406313189437952	-0.9342764677533508	-0.5073730750383849	0.6336704708021309	0.0	0.0	0.0	-1449.335433690722	-1713.6237828869394
1660000	-3477.79323884869	-304.30755034448487	-3173.4856885042054	0.08700489349422239	0.1486807392617532	1.571724224216157	-0.5150935966236438	-0.5638953630391864	0.5792244762809358	0.14300160211374024	1.0	0.0	1.0	1.0	1.0	4.0	1.571724224216157	-0.0	-0.5638953630391864	0.5792244762809358	0.14300160211374024	0.0	0.0	-1453.6119510440394	-1719.8737374601658
1670000	-3491.573142284516	-322.47259054397324	-3169.100551740543	0.08178979268235682	0.17249045769021273	1.5954649240296355	2.269996379823268	-0.5179787526604803	0.6394999105191363	0.2129800989572819	1.0	0.0	1.0	1.0	1.0	4.0	1.5954649240296355	0.0	-0.5179787526604803	0.6394999105191363	0.2129800989572819	0.0	0.0	-1475.6453906585325	-1693.4551610820104
1680000	-3472.3426300188908	-289.74533155787594	-3182.597298461015	0.08555594783818225	0.13586936656968332	1.429936728019141	-1.4492858399029909	-0.637695640734029	0.7492321409715974	0.165203086991294	1.0	1.0	1.0	1.0	0.0	4.0	1.429936728019141	-1.4492858399029909	-0.637695640734029	0.7492321409715974	0.0	0.0	0.0	-1453.782151766152	-1728.8151466948627
1690000	-3494.697548356664	-301.4271877007948	-3193.2703606558694	0.08720488697360447	0.15222065228121495	1.5383692976518464	0.7634418208791279	-0.5462908428051146	0.7944413886203908	1.3061099842088784	1.0	0.0	1.0	1.0	0.0	3.0	1.5383692976518464	0.0	-0.5462908428051146	0.7944413886203908	0.0	0.0	0.0	-1466.5562792316482	-1726.7140814242211
1700000	-3476.213854597476	-318.63556638723844	-3157.578288210237	0.09176340143817333	0.16233916027701636	1.5769759208083556	-0.20249397477762482	-0.5460790344482491	0.6400451226794882	0.5587176738338531	1.0	1.0	1.0	1.0	0.0	4.0	1.5769759208083556	-0.20249397477762482	-0.5460790344482491	0.6400451226794882	0.0	0.0	0.0	-1450.6686288349626	-1706.9096593752745
1710000	-3480.75773923287	-317.81505108053204	-3162.9426881523377	0.09161902956686994	0.15886182373691085	1.6582475480751806	2.522442322315663	-0.5263595456610576	0.6704107686982277	0.1109372493182096	1.0	0.0	1.0	1.0	1.0	4.0	1.6582475480751806	0.0	-0.5263595456610576	0.6704107686982277	0.1109372493182096	0.0	0.0	-1452.0420554412647	-1710.9006327110728
1720000	-3484.2258494594957	-322.41985321578403	-3161.805996243712	0.08957044979784505	0.16240135513430518	1.2997382332161218	-0.693184065459519	-0.5841130124232157	0.5418514559806126	0.31668181051925837	1.0	1.0	1.0	1.0	1.0	5.0	1.2997382332161218	-0.693184065459519	-0.5841130124232157	0.5418514559806126	0.31668181051925837	0.0	0.0	-1452.3143386137708	-1709.491657629941
1730000	-3480.1900301227734	-304.5002950327797	-3175.6897350899935	0.08120130310520454	0.15403734914445952	1.4137591261715339	-0.7387809062581366	-0.5391852959923151	0.7123534353098897	0.9255686416003217	1.0	0.0	1.0	1.0	0.0	3.0	1.4137591261715339	-0.0	-0.5391852959923151	0.7123534353098897	0.0	0.0	0.0	-1464.0980083032869	-1711.5917267867064
1740000	-3487.180060232417	-315.4115472443991	-3171.768512988018	0.08494417899765604	0.16901775475772776	1.4890555281352096	2.5854363489394747	-0.574231292727645	0.6799148560677926	-0.36296499989913916	1.0	0.0	1.0	1.0	0.0	3.0	1.4890555281352096	0.0	-0.574231292727645	0.6799148560677926	-0.0	0.0	0.0	-1467.2766721616804	-1704.4918408263375
1750000	-3489.75808124817	-339.6967842528684	-3150.0612969953017	0.09707099524265658	0.17340568298718365	1.613775408033438	2.1214304480770867	-0.6296059494422648	0.7262010053571901	-1.1292147585982224	1.0	0.0	1.0	1.0	0.0	3.0	1.613775408033438	0.0	-0.6296059494422648	0.7262010053571901	-0.0	0.0	0.0	-1450.047758914637	-1700.013538080665
1760000	-3490.7937588006635	-288.44185338971533	-3202.3519054109483	0.07559105574969772	0.15512530526076665	1.5458568024172252	0.6757861409510403	-0.5005169278793631	0.7811015007773786	4.650212319368306	1.0	0.0	1.0	1.0	0.0	3.0	1.5458568024172252	0.0	-0.5005169278793631	0.7811015007773786	0.0	0.0	0.0	-1484.8196431424692	-1717.5322622684791
1770000	-3489.3970194193525	-327.41837082625875	-3161.9786485930936	0.09067104291248661	0.16790071967719586	1.3033483655662859	1.0915706886517766	-0.521260658661421	0.5636939658289827	0.19700803471607933	1.0	0.0	1.0	1.0	1.0	4.0	1.3033483655662859	0.0	-0.521260658661421	0.5636939658289827	0.19700803471607933	0.0	0.0	-1458.1370571146572	-1703.8415914784362
1780000	-3486.942188407025	-344.90876214200324	-3142.0334262650217	0.10159613220567856	0.16562687986129174	1.5878581427630054	1.074427815997378	-0.5037087665403801	0.6220337184902828	0.1878614555074207	1.0	0.0	1.0	1.0	1.0	4.0	1.5878581427630054	0.0	-0.5037087665403801	0.6220337184902828	0.1878614555074207	0.0	0.0	-1440.789248214007	-1701.2441780510146
1790000	-3482.540178819319	-314.00566049816587	-3168.534518321153	0.08519987451664608	0.16609981388198616	1.521294817978066	3.552233622406739	-0.5020251584172045	0.44041494047675167	0.32333211252797994	1.0	0.0	1.0	1.0	1.0	4.0	1.521294817978066	0.0	-0.5020251584172045	0.44041494047675167	0.32333211252797994	0.0	0.0	-1460.81449936841	-1707.7200189527432
1800000	-3478.0093636908036	-327.00434363500733	-3151.005020055796	0.08375539613235608	0.17604001457810892	1.5489579173140684	2.35598030896631	-0.5250125887936046	0.6764173629169492	0.6089871780313154	1.0	0.0	1.0	1.0	0.0	3.0	1.5489579173140684	0.0	-0.5250125887936046	0.6764173629169492	0.0	0.0	0.0	-1459.6277979302147	-1691.3772221255813
1810000	-3477.1759436341717	-306.47656822611043	-3170.6993754080613	0.08729126235965896	0.15597698725891374	1.5423116497647005	-1.4211587842781825	-0.5063821208631258	0.6427041888753223	0.1908512603097826	1.0	0.0	1.0	1.0	1.0	4.0	1.5423116497647005	-0.0	-0.5063821208631258	0.6427041888753223	0.1908512603097826	0.0	0.0	-1462.8628103720584	-1707.8365650360029
1820000	-3501.0541497966788	-323.65409806027867	-3177.4000517364	0.08879444786252425	0.17284543021962034	1.3347954850200718	0.7138666154829523	-0.48114096369481213	0.6308013404768352	0.16486603453434734	1.0	0.0	1.0	1.0	1.0	4.0	1.3347954850200718	0.0	-0.48114096369481213	0.6308013404768352	0.16486603453434734	0.0	0.0	-1474.5708443689482	-1702.829207367452
1830000	-3478.4638101928517	-302.75629369211356	-3175.707516500738	0.08118994981294998	0.15920580643954318	1.3582305149063496	-1.5470435936413476	-0.6908114133406665	0.6461195040931048	1.1384981485600396	1.0	1.0	1.0	1.0	0.0	4.0	1.3582305149063496	-1.5470435936413476	-0.6908114133406665	0.6461195040931048	0.0	0.0	0.0	-1471.994139038496	-1703.713377462242
1840000	-3486.655414100167	-330.58750257432894	-3156.067911525838	0.08678662716512117	0.1786955860115378	1.3689776458721379	-0.617095029850754	-0.5096088477264867	0.4727878469309393	0.4383460381976929	1.0	1.0	1.0	1.0	1.0	5.0	1.3689776458721379	-0.617095029850754	-0.5096088477264867	0.4727878469309393	0.4383460381976929	0.0	0.0	-1455.415037850519	-1700.652873675319
1850000	-3488.2691184430855	-304.4373500375065	-3183.831768405579	0.0850830660522819	0.15567342592335642	1.642804774096035	1.0955839919023773	-0.5819757578404186	0.6116418561266802	0.23567448363774307	1.0	0.0	1.0	1.0	1.0	4.0	1.642804774096035	0.0	-0.5819757578404186	0.6116418561266802	0.23567448363774307	0.0	0.0	-1463.6537309961784	-1720.178037409401
1860000	-3475.7834230617163	-324.82137104693635	-3150.96205201478	0.09704349050255137	0.1565619435229239	1.4128836879511357	1.7396625834990667	-0.5076820989952774	0.6554091211333798	4.189372597609429	1.0	0.0	1.0	1.0	0.0	3.0	1.4128836879511357	0.0	-0.5076820989952774	0.6554091211333798	0.0	0.0	0.0	-1442.751898879044	-1708.210153135736
1870000	-3484.740974650581	-294.88519833556154	-3189.8557763150193	0.08358266584908726	0.14915561795424065	1.601089442987297	0.1196212242473463	-0.544649414321744	0.8983614641666623	-1.8083243657419634	1.0	0.0	1.0	1.0	0.0	3.0	1.601089442987297	0.0	-0.544649414321744	0.8983614641666623	-0.0	0.0	0.0	-1471.2862280792367	-1718.5695482357823
1880000	-3490.9787667128608	-324.7704887980177	-3166.208277914843	0.08759510449522113	0.16646565485372816	1.3614113349627934	-0.6860489537386214	-0.5632190776458978	0.4856518495024044	0.4079911065722939	1.0	1.0	1.0	1.0	1.0	5.0	1.3614113349627934	-0.6860489537386214	-0.5632190776458978	0.4856518495024044	0.4079911065722939	0.0	0.0	-1450.6530443298534	-1715.5552335849895
1890000	-3483.2523745967637	-305.0876402768981	-3178.1647343198656	0.0837018889009504	0.15972447169193932	1.5362365204074557	-2.460418006154403	-0.602187516032477	0.5546919780791145	0.1175151672419415	1.0	0.0	1.0	1.0	1.0	4.0	1.5362365204074557	-0.0	-0.602187516032477	0.5546919780791145	0.1175151672419415	0.0	0.0	-1464.4696834918632	-1713.6950508280022
1900000	-3469.392212497879	-306.1585062362263	-3163.2337062616525	0.08317705067279049	0.15647198194567546	1.5273058332678262	-1.5839405981859531	-0.5142798252898716	0.646154190807389	0.13494949647175705	1.0	0.0	1.0	1.0	1.0	4.0	1.5273058332678262	-0.0	-0.5142798252898716	0.646154190807389	0.13494949647175705	0.0	0.0	-1458.032884432534	-1705.2008218291187
1910000	-3489.51784934488	-319.98353033482783	-3169.534319010052	0.0845502111872646	0.1713767474562769	1.6458468772924828	-0.3542523802019253	-0.6090876589052299	0.8980360371501674	2.618489969710031	1.0	0.0	1.0	1.0	0.0	3.0	1.6458468772924828	-0.0	-0.6090876589052299	0.8980360371501674	0.0	0.0	0.0	-1471.4940515392682	-1698.040267470784
1920000	-3476.9710222342055	-303.9167288065287	-3173.054293427677	0.08043810313905081	0.15301838742645366	1.285603476257564	-0.7252436753619848	-0.5317386674957749	0.5704900923248581	-0.5794682780282028	1.0	1.0	1.0	1.0	0.0	4.0	1.285603476257564	-0.7252436753619848	-0.5317386674957749	0.5704900923248581	-0.0	0.0	0.0	-1460.5731234175814	-1712.4811700100954
1930000	-3491.796260170267	-307.3557125844032	-3184.440547585864	0.08212268072643825	0.15586533314396578	1.3430117915271007	-0.7459096321464669	-0.5099187896294308	0.6204034055419629	0.5456962569451874	1.0	1.0	1.0	1.0	0.0	4.0	1.3430117915271007	-0.7459096321464669	-0.5099187896294308	0.6204034055419629	0.0	0.0	0.0	-1473.0169702100109	-1711.423577375853
1940000	-3475.9935550962687	-329.7891764644469	-3146.204378631822	0.09128921243052479	0.16458393270208704	1.4219282096000245	-0.4605196870922045	-0.4735135481752754	0.6367579867984589	0.036229253345605276	1.0	0.0	1.0	1.0	1.0	4.0	1.4219282096000245	-0.0	-0.4735135481752754	0.6367579867984589	0.036229253345605276	0.0	0.0	-1451.214330567347	-1694.9900480644746
1950000	-3490.157538301238	-312.2227371627628	-3177.9348011384754	0.08972619412325605	0.1559552636199695	1.5971826227354662	0.380311737163892	-0.6086906255161955	0.5935576212701119	3.145678603734865	1.0	0.0	1.0	1.0	0.0	3.0	1.5971826227354662	0.0	-0.6086906255161955	0.5935576212701119	0.0	0.0	0.0	-1460.6466176059064	-1717.2881835325693
1960000	-3469.799279584914	-268.38239741896746	-3201.416882165947	0.069111605728971	0.14214640255317246	1.3819121033704365	-1.6029798116057583	-0.6400904283857668	0.7329923947752897	4.999662980294932	1.0	1.0	1.0	1.0	0.0	4.0	1.3819121033704365	-1.6029798116057583	-0.6400904283857668	0.7329923947752897	0.0	0.0	0.0	-1472.1520074788273	-1729.2648746871198
1970000	-3476.6388216661526	-308.6877634372814	-3167.9510582288713	0.08553554176577323	0.1626948958171103	1.470341473148533	0.9001528492464848	-0.541101616386913	0.5531406448751138	-3.643134615326165	1.0	0.0	1.0	1.0	0.0	3.0	1.470341473148533	0.0	-0.541101616386913	0.5531406448751138	-0.0	0.0	0.0	-1462.53390352835	-1705.4171547005215
1980000	-3479.820259341525	-292.59372670925046	-3187.2265326322745	0.08124654712523784	0.14581359872480845	1.4345549164248734	-0.5139545584760702	-0.41349202856851586	0.4672066220894643	0.630621445032158	1.0	1.0	1.0	1.0	1.0	5.0	1.4345549164248734	-0.5139545584760702	-0.41349202856851586	0.4672066220894643	0.630621445032158	0.0	0.0	-1467.3102996156367	-1719.9162330166378
1990000	-3483.8507914430706	-310.3602768635347	-3173.490514579536	0.08016717572434137	0.1669611240335166	1.5671105488246213	-0.29562071108929744	-0.5763973669630423	0.7326368389071151	-2.1487797690011714	1.0	0.0	1.0	1.0	0.0	3.0	1.5671105488246213	-0.0	-0.5763973669630423	0.7326368389071151	-0.0	0.0	0.0	-1472.4415068531107	-1701.0490077264253
2000000	-3481.7816827617244	-325.1516863332276	-3156.6299964284967	0.0834612233426762	0.1757995961069291	1.4977319024781581	-0.36630538800059353	-0.5402017775082437	0.6977352261084624	3.2082144562047485	1.0	0.0	1.0	1.0	0.0	3.0	1.4977319024781581	-0.0	-0.5402017775082437	0.6977352261084624	0.0	0.0	0.0	-1466.9786783152	-1689.6513181132966
2010000	-3493.4586121090233	-333.7715908877717	-3159.6870212212516	0.09868005100753367	0.1676189236077528	1.4116610040731254	0.46504920971025343	-0.49355964736183516	0.6313756645733193	-0.08225427125849066	1.0	0.0	1.0	1.0	0.0	3.0	1.4116610040731254	0.0	-0.49355964736183516	0.6313756645733193	-0.0	0.0	0.0	-1458.5838652012544	-1701.1031560199972
