# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:11 CET 2022 [seed=1669887305152]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefficients6	country.coefficients7	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.coefIndicators6	country.coefIndicators7	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.coefficientsTimesIndicators6	country.coefficientsTimesIndicators7	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
2460000	-3305.147783338185	-251.43277822200568	-3053.7150051161793	0.06966319331073054	0.12398423200582044	0.99081296511513	3.503334878893477	-0.3971173482561193	-0.9551113532567042	0.5252611857563506	1.3336852052049017	0.7454192069039852	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.99081296511513	0.0	-0.3971173482561193	-0.0	0.0	1.3336852052049017	0.7454192069039852	0.0	0.0	-1436.711858369694	-1617.0031467464853
2470000	-3327.8952888156587	-253.08698512507243	-3074.8083036905864	0.06826916160711438	0.12676756543219123	0.9400747410445088	0.9432210261551458	-0.25785606720524495	0.23579544287838142	-3.563167130310315	1.208403750537423	0.7366872937281055	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9400747410445088	0.0	-0.25785606720524495	0.0	-0.0	1.208403750537423	0.7366872937281055	0.0	0.0	-1448.0653914924226	-1626.742912198164
2480000	-3317.1674988813925	-246.2765021231879	-3070.8909967582044	0.06761312566258873	0.11596166272031443	1.1377253651068817	2.517268969834976	-0.33354934085696364	0.2804709180441076	0.6952784383219361	1.1553255935945668	0.8591638225409857	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1377253651068817	0.0	-0.33354934085696364	0.2804709180441076	0.0	1.1553255935945668	0.8591638225409857	0.0	0.0	-1443.9757979924548	-1626.9151987657497
2490000	-3319.0763773483495	-264.3724039105581	-3054.7039734377913	0.07646330735541446	0.11753835674731195	1.2412590651108812	2.5263456817127987	-0.37937772479658466	0.27112938317463425	2.9319114153867907	0.9983698347527316	0.7938009896166109	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2412590651108812	0.0	-0.37937772479658466	0.27112938317463425	0.0	0.9983698347527316	0.7938009896166109	0.0	0.0	-1421.766378078048	-1632.9375953597432
2500000	-3326.7588079991606	-246.5591207053473	-3080.1996872938134	0.06861230774148215	0.11737272815519878	1.240011340136648	1.7669336894278937	-0.4189955156602013	0.24150358694251003	0.1265964743166668	1.1827688476990275	0.8218904393635728	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.240011340136648	0.0	-0.4189955156602013	0.24150358694251003	0.0	1.1827688476990275	0.8218904393635728	0.0	0.0	-1443.4866196918204	-1636.7130676019929
2510000	-3316.4617165904797	-271.9241757566792	-3044.5375408338004	0.0794678245877642	0.12656369905559064	1.0010698568573138	1.711413541076562	-0.25412981351212477	-1.1950166385096879	-0.10989726513187967	1.1554611701774653	0.8461394680866062	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0010698568573138	0.0	-0.25412981351212477	-0.0	-0.0	1.1554611701774653	0.8461394680866062	0.0	0.0	-1418.1546941576012	-1626.3828466761995
2520000	-3317.474731127492	-249.86289432003872	-3067.611836807453	0.06925510038053041	0.11925375813794849	1.0665252776428644	0.607864577941379	-0.2692096924479112	-1.1248840569173157	-0.5647862383546326	1.197946428117667	0.8656983129258468	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0665252776428644	0.0	-0.2692096924479112	-0.0	-0.0	1.197946428117667	0.8656983129258468	0.0	0.0	-1430.582798803606	-1637.0290380038473
2530000	-3322.0141204092947	-242.9658229961706	-3079.048297413124	0.06999709886624475	0.10925561698209084	0.8978413683171929	1.4388084915559578	-0.27321192097119684	-3.4571816708887697	-0.3275276175324465	1.2904488762904283	0.7631395987691929	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8978413683171929	0.0	-0.27321192097119684	-0.0	-0.0	1.2904488762904283	0.7631395987691929	0.0	0.0	-1438.505166461748	-1640.543130951376
2540000	-3323.099897620066	-253.80574674078616	-3069.2941508792796	0.07055731534961195	0.12717627892497307	0.9010369546641539	-0.14773977478130598	-0.3399016427854497	1.3451479408336402	-2.054636581779134	1.188052516170248	0.991245164081834	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9010369546641539	-0.0	-0.3399016427854497	0.0	-0.0	1.188052516170248	0.991245164081834	0.0	0.0	-1443.866058345426	-1625.4280925338537
2550000	-3317.642899227802	-260.645840464356	-3056.997058763446	0.07100417764754138	0.12660351374161993	1.0541874274286867	1.6477528527794052	-0.34428680640135145	-0.8036164822157741	-1.6142851468308612	1.2025543417303943	0.8712605457958965	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0541874274286867	0.0	-0.34428680640135145	-0.0	-0.0	1.2025543417303943	0.8712605457958965	0.0	0.0	-1438.5889570227757	-1618.4081017406702
2560000	-3327.5890407070874	-242.31561501598708	-3085.2734256911003	0.06644864534544205	0.11846354153429194	1.0540624452589529	2.7535337743163573	-0.3085578356432573	-4.391425262220457	-1.0541945578973322	1.262977483897109	0.9206617114064329	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0540624452589529	0.0	-0.3085578356432573	-0.0	-0.0	1.262977483897109	0.9206617114064329	0.0	0.0	-1448.9406444206534	-1636.332781270447
2570000	-3309.389501352393	-237.15758084421896	-3072.231920508174	0.06553845310337289	0.11850962995720897	0.9945565054581641	1.5659594695082188	-0.35367734302399445	-0.027578553054108283	-1.3920714464816348	1.3304863518557437	0.8670067547034388	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9945565054581641	0.0	-0.35367734302399445	-0.0	-0.0	1.3304863518557437	0.8670067547034388	0.0	0.0	-1446.7832743632546	-1625.4486461449196
2580000	-3326.8643099212222	-243.92746003786868	-3082.9368498833537	0.06669560454458452	0.11381072285796179	1.189144919826541	0.8226817468613222	-0.43805291340012315	0.2680122052927017	-2.1676069188129676	1.15479512363965	0.8753850814024166	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.189144919826541	0.0	-0.43805291340012315	0.2680122052927017	-0.0	1.15479512363965	0.8753850814024166	0.0	0.0	-1442.5601875169127	-1640.376662366441
2590000	-3320.7394454864307	-235.19295980557933	-3085.546485680851	0.0616536346586345	0.1171184081343632	1.0890559115607144	2.15159235653834	-0.37021911044404454	0.08051601908638703	-0.3332370201306447	1.2475693834560835	0.8846376374731941	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0890559115607144	0.0	-0.37021911044404454	0.08051601908638703	-0.0	1.2475693834560835	0.8846376374731941	0.0	0.0	-1454.9658055378045	-1630.5806801430465
2600000	-3320.4021689817996	-268.4856897698659	-3051.9164792119336	0.07349479048325583	0.1256589000200366	0.988255676507175	1.084459334474111	-0.3858547397004523	0.19017520048088726	-2.028215114341417	1.0525249581401879	0.8838382156923377	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.988255676507175	0.0	-0.3858547397004523	0.19017520048088726	-0.0	1.0525249581401879	0.8838382156923377	0.0	0.0	-1432.0050738153489	-1619.911405396585
2610000	-3322.158987309673	-235.7033536055642	-3086.455633704109	0.06327736500087859	0.12190036318840544	1.026926697608376	-1.533122402273529	-0.30496434297262054	-0.2121064938109929	1.1245519096631051	1.3097874842373598	0.7884671638641365	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.026926697608376	-0.0	-0.30496434297262054	-0.0	0.0	1.3097874842373598	0.7884671638641365	0.0	0.0	-1450.869218152567	-1635.586415551542
2620000	-3330.0489569264305	-243.6082526847572	-3086.4407042416733	0.07377863315064113	0.10768959871425862	0.9791346449609668	-1.2726661775641248	-0.32821571605715255	-2.010258348839073	-0.23264024563080155	1.2755227299666325	0.8391218165505994	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9791346449609668	-0.0	-0.32821571605715255	-0.0	-0.0	1.2755227299666325	0.8391218165505994	0.0	0.0	-1429.3071286077281	-1657.1335756339454
2630000	-3317.1619218542914	-243.43910647558025	-3073.7228153787114	0.07179049161873075	0.11095513545189581	0.9854636963555806	0.44535031638229133	-0.33082778389698175	1.7872283302040373	0.2582107123805059	1.2150693539629374	0.7370102626935375	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	0.9854636963555806	0.0	-0.33082778389698175	0.0	0.2582107123805059	1.2150693539629374	0.7370102626935375	0.0	0.0	-1430.2940304679958	-1643.4287849107156
2640000	-3309.9926047906356	-248.542577320709	-3061.4500274699267	0.0707778394585392	0.1176913905993475	1.0689808771204514	0.7902321347236773	-0.2612348521067103	-0.5437674392380124	-0.6430631393426244	1.1859785544637413	0.7648907031806749	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0689808771204514	0.0	-0.2612348521067103	-0.0	-0.0	1.1859785544637413	0.7648907031806749	0.0	0.0	-1428.601239410178	-1632.8487880597486
2650000	-3323.9455686594088	-255.51902153618178	-3068.426547123227	0.07113637466380002	0.12053904083644722	1.016675924675181	-1.3277271438151226	-0.30778198415649516	2.999393658636122	-2.0463245266877896	1.297700071379069	0.8943049794360758	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.016675924675181	-0.0	-0.30778198415649516	0.0	-0.0	1.297700071379069	0.8943049794360758	0.0	0.0	-1447.4358578969668	-1620.9906892262602
2660000	-3319.0150852295465	-251.36997334016286	-3067.6451118893838	0.0677272413316473	0.13257333207627317	1.04563631075268	3.9891617441170766	-0.33158840765513886	1.8654234278053072	0.11513622876019598	1.25842464481951	0.8649353659294898	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.04563631075268	0.0	-0.33158840765513886	0.0	0.0	1.25842464481951	0.8649353659294898	0.0	0.0	-1448.8487396780868	-1618.7963722112972
2670000	-3311.6018620353198	-254.10878242845573	-3057.493079606864	0.07269872372780102	0.11812723439213955	0.9587805925388184	-1.8073915774006142	-0.3028809555816175	0.8944307903223274	-1.0216229662949798	1.2320083765878305	0.8233212241385159	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9587805925388184	-0.0	-0.3028809555816175	0.0	-0.0	1.2320083765878305	0.8233212241385159	0.0	0.0	-1429.6316096991627	-1627.8614699077013
2680000	-3315.343500405696	-262.62586835684914	-3052.717632048847	0.07598631085280672	0.11971879076240641	1.1028903164496855	0.4436111645930848	-0.3067694589425382	-1.931914831001529	1.2840033411741925	1.2558445299572352	0.8541008350654316	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.1028903164496855	0.0	-0.3067694589425382	-0.0	0.0	1.2558445299572352	0.8541008350654316	0.0	0.0	-1426.3937131963933	-1626.3239188524535
2690000	-3313.360941507691	-233.2564995459529	-3080.1044419617383	0.06046693915323381	0.11709384183389258	0.9238928606604259	0.4185548448539098	-0.27290607873015404	0.5881121399044498	-2.9559638124981955	1.2816710885451192	0.8312801640652882	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9238928606604259	0.0	-0.27290607873015404	0.0	-0.0	1.2816710885451192	0.8312801640652882	0.0	0.0	-1447.798486051698	-1632.3059559100402
2700000	-3307.3564062075066	-253.45439762000802	-3053.9020085874986	0.07112694371918998	0.1206452514472968	1.0299041618950933	0.009907090687319207	-0.3685596174898533	1.1819888308345545	2.6152503926271953	1.3139613621628856	0.8525573183710735	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	1.0299041618950933	0.009907090687319207	-0.3685596174898533	0.0	0.0	1.3139613621628856	0.8525573183710735	0.0	0.0	-1432.983248498752	-1620.9187600887467
2710000	-3326.299448325114	-277.51890940353394	-3048.78053892158	0.07613264953866286	0.13918515832468195	0.91294016414421	-1.168923465549029	-0.3041415654206719	0.5821518237550398	-0.9222830729172955	1.1847435625512441	0.8522958129739707	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.91294016414421	-0.0	-0.3041415654206719	0.0	-0.0	1.1847435625512441	0.8522958129739707	0.0	0.0	-1434.9373145103962	-1613.843224411184
2720000	-3327.874443786877	-241.5503560221544	-3086.324087764722	0.06753245318868535	0.11297267007249628	1.0421544906536504	-1.7699560937210914	-0.3726452918297017	-1.4131978549369812	-5.459784332599974	1.4183307418023663	0.8550522721746227	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0421544906536504	-0.0	-0.3726452918297017	-0.0	-0.0	1.4183307418023663	0.8550522721746227	0.0	0.0	-1447.6142887995832	-1638.709798965139
2730000	-3329.793954094467	-233.458465929234	-3096.335488165233	0.06304092179737016	0.11869283830928692	0.9623109579528418	-1.2429525468210942	-0.30880072153726185	-0.9595223423818449	-0.8149330460567211	1.1211251072301	0.7455277618121386	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9623109579528418	-0.0	-0.30880072153726185	-0.0	-0.0	1.1211251072301	0.7455277618121386	0.0	0.0	-1450.738535089901	-1645.596953075332
2740000	-3322.1054685641802	-244.4417720960008	-3077.6636964681793	0.06804884765967784	0.12098590471236359	1.0388106761293705	0.633981912726005	-0.35729120433200695	-0.1462947671651916	2.2363401170034667	1.2573434543391317	0.8497532068167473	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0388106761293705	0.0	-0.35729120433200695	-0.0	0.0	1.2573434543391317	0.8497532068167473	0.0	0.0	-1445.724578465428	-1631.9391180027512
2750000	-3319.564696083159	-252.4323671862048	-3067.1323288969543	0.07276569340655202	0.12075393198053752	1.076047201254526	-4.050209788195201	-0.2827919431265739	0.18569480311566516	-1.0804739755684345	1.347559676783001	0.9111558900354163	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.076047201254526	-0.0	-0.2827919431265739	0.0	-0.0	1.347559676783001	0.9111558900354163	0.0	0.0	-1439.8701783511488	-1627.2621505458055
2760000	-3308.2094851981624	-256.8762897815498	-3051.3331954166124	0.07423272683165608	0.11888681559587364	1.0557562567766579	-0.19461276621649806	-0.3047053747285876	0.24505852859226424	0.08502170626968576	1.23759183872047	0.7688980425006865	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0557562567766579	-0.0	-0.3047053747285876	0.24505852859226424	0.0	1.23759183872047	0.7688980425006865	0.0	0.0	-1422.5970925137476	-1628.7361029028648
2770000	-3327.078459971398	-238.4722226284195	-3088.6062373429786	0.062317947397328044	0.11839490366939232	0.9877855723989342	1.1226673765385622	-0.2973501059550248	-1.7122244919708365	2.5873483106602158	1.3457767547054076	0.8013517734871034	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9877855723989342	0.0	-0.2973501059550248	-0.0	0.0	1.3457767547054076	0.8013517734871034	0.0	0.0	-1455.8420358801256	-1632.7642014628532
2780000	-3315.387139359277	-258.3000475368024	-3057.0870918224746	0.07827469721286612	0.11595452843061742	1.0728338489326148	-1.0685021463202533	-0.41215490248289466	0.17357306053540753	-3.383454735554151	1.1944694008307588	0.8460625563534957	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0728338489326148	-0.0	-0.41215490248289466	0.17357306053540753	-0.0	1.1944694008307588	0.8460625563534957	0.0	0.0	-1423.7719819923634	-1633.315109830111
2790000	-3329.7743054926477	-258.43599035388587	-3071.338315138762	0.06770652522304234	0.1301881734230738	1.1406820253719578	-0.09449022393201412	-0.31769686676472053	0.17465056504453522	-1.3742461042811382	1.2524881948250342	0.7369844841398033	1.0	1.0	1.0	1.0	0.0	1.0	1.0	6.0	1.1406820253719578	-0.09449022393201412	-0.31769686676472053	0.17465056504453522	-0.0	1.2524881948250342	0.7369844841398033	0.0	0.0	-1438.9075300549548	-1632.4307850838072
2800000	-3302.5810826777556	-240.04242710868468	-3062.538655569071	0.07105475543502905	0.10505432125412993	1.0356150920169707	-2.376314384001157	-0.30826128353258075	0.15587928094491788	-0.3781645442292456	1.3395215825108444	0.7467546188030393	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0356150920169707	-0.0	-0.30826128353258075	0.15587928094491788	-0.0	1.3395215825108444	0.7467546188030393	0.0	0.0	-1432.0926260290237	-1630.4460295400474
2810000	-3327.0061318192834	-243.64684274333885	-3083.3592890759446	0.06431430883638291	0.12207827842218319	0.9824763119502675	-0.8413423899734168	-0.25917136867932	-0.06687007784167198	-3.1603658863932265	1.3459585480634777	0.9224758603724331	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9824763119502675	-0.0	-0.25917136867932	-0.0	-0.0	1.3459585480634777	0.9224758603724331	0.0	0.0	-1450.1375165455827	-1633.221772530362
2820000	-3312.8945196645163	-262.0463472104993	-3050.848172454017	0.06956696873337277	0.12853535536557723	1.2350945214940832	0.8460811080102244	-0.45983525325028846	0.28971753934613986	2.8294765777315005	1.0589232837460436	0.9296936257079825	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2350945214940832	0.0	-0.45983525325028846	0.28971753934613986	0.0	1.0589232837460436	0.9296936257079825	0.0	0.0	-1435.0359850701475	-1615.8121873838697
2830000	-3319.9753591559374	-251.63018572635974	-3068.3451734295777	0.0660868731849313	0.1220812805987334	1.0088323245206825	1.9877222011663775	-0.2839801575005094	-2.366730879040881	-2.6537962538444804	1.2429256900618475	0.808810173323434	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0088323245206825	0.0	-0.2839801575005094	-0.0	-0.0	1.2429256900618475	0.808810173323434	0.0	0.0	-1443.0129596450463	-1625.3322137845314
2840000	-3317.8618579189074	-237.73731248482406	-3080.1245454340833	0.06633023972249759	0.11188718285425611	1.021672437597278	0.3044068280431751	-0.2977891714935304	0.10806172113602147	-2.1983410206822604	1.3020789115263331	0.8589919936547117	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.021672437597278	0.0	-0.2977891714935304	0.10806172113602147	-0.0	1.3020789115263331	0.8589919936547117	0.0	0.0	-1443.3033688450846	-1636.8211765889987
2850000	-3309.0493120528763	-254.91056497880436	-3054.138747074072	0.07889745674146734	0.11699746504307722	1.035702531081394	3.9256512720103562	-0.23423090036085623	0.1524353462406945	-0.7762327703899575	1.2247872477815762	0.7756027739069329	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.035702531081394	0.0	-0.23423090036085623	0.1524353462406945	-0.0	1.2247872477815762	0.7756027739069329	0.0	0.0	-1423.362731356617	-1630.7760157174548
2860000	-3322.943046748645	-247.13184833424523	-3075.8111984143998	0.07055166765153256	0.11416858166507556	0.9251733369422463	1.504313709577683	-0.25166643164355945	2.696561477136306	-1.6491186498694794	1.207910665628465	0.784779577297846	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9251733369422463	0.0	-0.25166643164355945	0.0	-0.0	1.207910665628465	0.784779577297846	0.0	0.0	-1440.0677557715724	-1635.7434426428274
2870000	-3318.9732151852554	-254.8153780589288	-3064.1578371263267	0.0730115183824517	0.11946528730491311	0.9854300299933042	1.698042307679213	-0.28834994476175857	-0.2495877991193941	-1.126243376187157	1.3145743947612658	0.899965800361372	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9854300299933042	0.0	-0.28834994476175857	-0.0	-0.0	1.3145743947612658	0.899965800361372	0.0	0.0	-1438.8643270252753	-1625.2935101010512
2880000	-3310.9447718600136	-241.26727909605552	-3069.677492763958	0.06969520134606025	0.1108794792750388	0.9269284478793816	-2.498358485537261	-0.4350739709603262	-0.6789576205056629	0.8451895694120222	1.3325338549248344	0.7849506310296576	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9269284478793816	-0.0	-0.4350739709603262	-0.0	0.0	1.3325338549248344	0.7849506310296576	0.0	0.0	-1438.8617402696311	-1630.8157524943272
2890000	-3317.4479975411664	-261.75989171629107	-3055.6881058248755	0.07125990550133895	0.12850185435591704	0.9772906566858556	-1.9782083357396605	-0.3473697531984894	1.34906242098984	1.2156273982524184	1.1413484983353988	0.878323453661951	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9772906566858556	-0.0	-0.3473697531984894	0.0	0.0	1.1413484983353988	0.878323453661951	0.0	0.0	-1438.3266477171255	-1617.36145810775
2900000	-3317.5714838784475	-249.46825534277352	-3068.103228535674	0.06425758774634502	0.12845038191980926	1.0838083183286233	-0.49265428815421397	-0.3140690161389791	-1.5364901164626619	-2.9707247256990716	1.2662588854032717	0.8109789505304313	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0838083183286233	-0.0	-0.3140690161389791	-0.0	-0.0	1.2662588854032717	0.8109789505304313	0.0	0.0	-1445.1497659098084	-1622.9534626258658
2910000	-3311.9334174122373	-260.7628740364984	-3051.170543375739	0.0708985034302684	0.12351834586194052	1.0927320701240277	-3.583230367819505	-0.39777475494983544	0.2181752626987561	0.3188460144580141	1.100681985914306	0.7789014890726371	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0927320701240277	-0.0	-0.39777475494983544	0.2181752626987561	0.0	1.100681985914306	0.7789014890726371	0.0	0.0	-1428.966316041472	-1622.2042273342668
2920000	-3307.535106796173	-257.8691844075439	-3049.665922388629	0.06738951901433826	0.1260720282484152	1.189319451136118	-2.0183409857583916	-0.39579789071074295	0.30488592664549297	-4.839521529988436	1.0932086165265205	0.7647935978651336	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.189319451136118	-0.0	-0.39579789071074295	0.30488592664549297	-0.0	1.0932086165265205	0.7647935978651336	0.0	0.0	-1425.7750725775825	-1623.8908498110463
2930000	-3320.2017271844716	-240.46160385926748	-3079.740123325204	0.06884945209874117	0.11286237748635779	0.8663009143397555	-1.1322957987936633	-0.3105695121300277	0.9298107930826991	-0.13186092666391178	1.2307762800522524	0.7872321597942338	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8663009143397555	-0.0	-0.3105695121300277	0.0	-0.0	1.2307762800522524	0.7872321597942338	0.0	0.0	-1439.2462489292284	-1640.4938743959754
2940000	-3326.1890358859882	-257.6456733211691	-3068.5433625648193	0.07835010266925681	0.11155856213812088	1.1767935025953742	3.234644606291948	-0.3728741036391749	0.22245392559153374	-2.0360927671580202	1.061216275439019	0.8092384078860076	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1767935025953742	0.0	-0.3728741036391749	0.22245392559153374	-0.0	1.061216275439019	0.8092384078860076	0.0	0.0	-1418.0735246267873	-1650.4698379380322
2950000	-3319.518296887767	-237.1465911672704	-3082.3717057204967	0.06690594403860654	0.11065677017289924	1.1704091857601082	2.2157797184028656	-0.3881317669695336	0.26035709415927044	0.3881306020151756	1.0145157313686246	0.771215547047179	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1704091857601082	0.0	-0.3881317669695336	0.26035709415927044	0.0	1.0145157313686246	0.771215547047179	0.0	0.0	-1434.868365571619	-1647.5033401488774
2960000	-3317.762672897982	-261.23896515518487	-3056.5237077427973	0.06915814670618829	0.13054303004802228	1.0310609768315475	1.5649571690044182	-0.43002622631271537	0.13074306797100751	4.2792835752034675	1.2321906270951979	0.8852052069258257	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0310609768315475	0.0	-0.43002622631271537	0.13074306797100751	0.0	1.2321906270951979	0.8852052069258257	0.0	0.0	-1438.3272995871143	-1618.1964081556832
2970000	-3319.4906100644935	-281.7401420560463	-3037.750468008447	0.08324515374978464	0.1291901866276871	1.011484106909335	-1.0458468742792264	-0.3084437796329555	-2.4877166254004357	0.141366765117907	1.22998291244901	0.7703597848734881	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	1.011484106909335	-0.0	-0.3084437796329555	-0.0	0.141366765117907	1.22998291244901	0.7703597848734881	0.0	0.0	-1414.4734684925356	-1623.2769995159115
2980000	-3316.2588766431963	-253.17235149258426	-3063.086525150612	0.06895725468355798	0.12167112448775903	0.8842558787682846	1.6261236249045847	-0.3081167706416253	0.19747885251196018	-1.2728792527696677	1.0845749453973625	0.7692960262560102	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.8842558787682846	0.0	-0.3081167706416253	0.19747885251196018	-0.0	1.0845749453973625	0.7692960262560102	0.0	0.0	-1445.5347614430236	-1617.5517637075884
2990000	-3312.1119652635653	-230.92078310565086	-3081.191182157914	0.06104651727508504	0.11068600482022391	1.1609201158620348	-1.9488759034877605	-0.3711345099098167	0.529699220704761	0.28265098254530274	1.3362642129328042	0.8611655394035423	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	1.1609201158620348	-0.0	-0.3711345099098167	0.0	0.28265098254530274	1.3362642129328042	0.8611655394035423	0.0	0.0	-1445.4999203643476	-1635.6912617935666
3000000	-3316.8505925163604	-264.5311331392392	-3052.3194593771213	0.07191548378021392	0.12989052509776283	0.9099933079943566	-0.18428910174807134	-0.31029878371596975	2.809785701445123	-0.8608158731187763	1.2923056518734122	0.8195600542688359	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9099933079943566	-0.0	-0.31029878371596975	0.0	-0.0	1.2923056518734122	0.8195600542688359	0.0	0.0	-1433.1960586883215	-1619.1234006888
3010000	-3315.4169264412576	-237.32393905654138	-3078.0929873847163	0.0673903290102751	0.11134897164121703	0.9594480147066634	1.3235136457849694	-0.3179196933896673	-1.178913094709596	-0.29693135257204917	1.4289265434397345	0.9286091938705034	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9594480147066634	0.0	-0.3179196933896673	-0.0	-0.0	1.4289265434397345	0.9286091938705034	0.0	0.0	-1448.6280116951536	-1629.4649756895628
3020000	-3317.7334825179673	-269.5352956792173	-3048.19818683875	0.07290914920271062	0.1309546650327566	1.2582782801144639	0.688860246616245	-0.4386532482659961	0.21996137611992883	2.3722487709430644	1.0517211379882514	0.891950710459848	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2582782801144639	0.0	-0.4386532482659961	0.21996137611992883	0.0	1.0517211379882514	0.891950710459848	0.0	0.0	-1426.7275352576708	-1621.4706515810792
3030000	-3329.791059754436	-268.212554274596	-3061.57850547984	0.07388018497362982	0.12656549236231668	1.0986438105335024	-1.6643012913664892	-0.29826452107514934	2.8508766361120643	0.6461787123468864	1.1389059829206107	0.8424797270065125	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0986438105335024	-0.0	-0.29826452107514934	0.0	0.0	1.1389059829206107	0.8424797270065125	0.0	0.0	-1438.3889480527764	-1623.1895574270636
3040000	-3322.4443841461575	-252.25917565378575	-3070.1852084923717	0.07393548829585062	0.11188917382695068	0.9932890789933977	-2.452602059679123	-0.31963057142006757	0.14888264552644	-2.8729823599154405	1.1817154654523307	0.8392366730380354	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.9932890789933977	-0.0	-0.31963057142006757	0.14888264552644	-0.0	1.1817154654523307	0.8392366730380354	0.0	0.0	-1429.227389949549	-1640.9578185428227
