# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 30 15:18:38 CET 2022 [seed=1669817914814]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.A.1213.country.cont0.dump.txt RSV.A.1213.country.xml
state	joint	prior	likelihood	country.clock.rate	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates	c_allTransitions[1]
1650000	-1612.3679762075258	-138.35055109076978	-1474.017425116756	0.07916115843733315	1.7583865869345732	-0.10564665771183185	-0.6950926011645754	0.41655347183962965	0.16266014798733178	1.0	1.0	1.0	1.0	1.0	5.0	1.7583865869345732	-0.10564665771183185	-0.6950926011645754	0.41655347183962965	0.16266014798733178	0.0	323.0
1660000	-1610.1001960279002	-117.85498477583474	-1492.2452112520655	0.06927662917194513	1.5801624053038654	0.9497086236502443	-0.6256119930865641	0.3976045639181816	-0.32393150165721707	1.0	0.0	1.0	1.0	0.0	3.0	1.5801624053038654	0.0	-0.6256119930865641	0.3976045639181816	-0.0	0.0	327.0
1670000	-1616.9081700680304	-117.46736075770093	-1499.4408093103295	0.06778538387770859	1.7130201870425021	3.8943525622344173	-0.6856262474634988	0.5392219348932209	0.9074427037135899	1.0	0.0	1.0	1.0	0.0	3.0	1.7130201870425021	0.0	-0.6856262474634988	0.5392219348932209	0.0	0.0	340.0
1680000	-1611.7965994550505	-138.1278155482261	-1473.6687839068243	0.08096153830304585	1.6538840280641007	1.6389813199670848	-0.6211322346528034	0.3359159343793925	0.0842200611055953	1.0	0.0	1.0	1.0	1.0	4.0	1.6538840280641007	0.0	-0.6211322346528034	0.3359159343793925	0.0842200611055953	0.0	327.0
1690000	-1611.8750658834715	-113.19844979898099	-1498.6766160844904	0.06529892120216275	1.8385228038164052	-1.278087770422839	-0.7059039601773641	0.5865514492130368	0.11703169910026734	1.0	0.0	1.0	1.0	1.0	4.0	1.8385228038164052	-0.0	-0.7059039601773641	0.5865514492130368	0.11703169910026734	0.0	329.0
1700000	-1610.8457807582931	-116.80560240249811	-1494.040178355795	0.0696631479858045	1.7969282295190774	-1.5363587503645975	-0.7091392844158914	0.6092003720223703	0.3175927830788926	1.0	0.0	1.0	1.0	0.0	3.0	1.7969282295190774	-0.0	-0.7091392844158914	0.6092003720223703	0.0	0.0	340.0
1710000	-1614.286498524312	-129.80519320241797	-1484.481305321894	0.07684191628218989	1.3876117451803693	-0.13605146816233582	-0.5814996996580674	0.4509679909819337	0.019098746022900626	1.0	0.0	1.0	1.0	0.0	3.0	1.3876117451803693	-0.0	-0.5814996996580674	0.4509679909819337	0.0	0.0	330.0
1720000	-1609.8568106754176	-121.58379771650065	-1488.273012958917	0.07092598488253594	1.7262391769317758	0.6383134776821898	-0.7015254640298306	0.5751210851771673	-0.9098497452595389	1.0	0.0	1.0	1.0	0.0	3.0	1.7262391769317758	0.0	-0.7015254640298306	0.5751210851771673	-0.0	0.0	336.0
1730000	-1608.7849199615225	-130.2148809095938	-1478.5700390519287	0.07637131936806496	1.4145031384917908	-2.5599069302030095	-0.6018243969568189	0.3307588107249583	0.5027060426507715	1.0	0.0	1.0	1.0	0.0	3.0	1.4145031384917908	-0.0	-0.6018243969568189	0.3307588107249583	0.0	0.0	332.0
1740000	-1618.5176138205843	-126.53808195361607	-1491.9795318669683	0.07457916415661352	1.5083122719348483	-0.129010173334972	-0.6317797704520254	0.46195426484170327	1.950396740627415	1.0	0.0	1.0	1.0	0.0	3.0	1.5083122719348483	-0.0	-0.6317797704520254	0.46195426484170327	0.0	0.0	324.0
1750000	-1614.999061445208	-128.1359762346964	-1486.8630852105118	0.07661912475136783	1.6130565186016117	-0.0014226686648051157	-0.56773318074582	0.5056765951985827	0.24793012541260415	1.0	0.0	1.0	1.0	1.0	4.0	1.6130565186016117	-0.0	-0.56773318074582	0.5056765951985827	0.24793012541260415	0.0	332.0
1760000	-1617.3156220461983	-140.7831995661785	-1476.53242248002	0.08357404639257904	1.5931692649678442	-0.9211640321197004	-0.7676592746164128	0.575054200799451	4.247217916919405	1.0	0.0	1.0	1.0	0.0	3.0	1.5931692649678442	-0.0	-0.7676592746164128	0.575054200799451	0.0	0.0	326.0
1770000	-1611.7439878470607	-135.71249826821003	-1476.0314895788506	0.07925716401521901	1.7536868852696768	-0.16661519984517748	-0.6543375966999264	0.38135355519303854	0.28777548061651026	1.0	0.0	1.0	1.0	1.0	4.0	1.7536868852696768	-0.0	-0.6543375966999264	0.38135355519303854	0.28777548061651026	0.0	336.0
1780000	-1611.2746599381103	-124.66634728860892	-1486.6083126495014	0.0729203587533404	1.6291664349931112	-1.6394207647400605	-0.7221510553221028	0.4869063062475938	0.052696811538838206	1.0	0.0	1.0	1.0	0.0	3.0	1.6291664349931112	-0.0	-0.7221510553221028	0.4869063062475938	0.0	0.0	322.0
1790000	-1608.0412726067427	-131.32736575121632	-1476.7139068555264	0.078381178866921	1.6819713667596499	0.013788280578018952	-0.6502563392228513	0.46459206757235993	0.4354976307943783	1.0	0.0	1.0	1.0	0.0	3.0	1.6819713667596499	0.0	-0.6502563392228513	0.46459206757235993	0.0	0.0	332.0
1800000	-1611.525421858324	-131.61795174727052	-1479.9074701110535	0.07752392659016166	1.571357630356443	0.15028872388155678	-0.6448396898939769	0.4970732414290879	1.488503675760577	1.0	0.0	1.0	1.0	0.0	3.0	1.571357630356443	0.0	-0.6448396898939769	0.4970732414290879	0.0	0.0	328.0
1810000	-1616.1261096235428	-114.08456737241328	-1502.0415422511296	0.06532533894249826	1.7517596682071395	3.7468829937695913	-0.735666727560997	0.6319583656165191	2.371549801050665	1.0	0.0	1.0	1.0	0.0	3.0	1.7517596682071395	0.0	-0.735666727560997	0.6319583656165191	0.0	0.0	330.0
1820000	-1618.1642714124298	-125.09351113517626	-1493.0707602772536	0.0719225354148677	1.458521850116909	-0.002987798273007082	-0.6945880608703113	0.4319652493519342	-3.857298930082997	1.0	0.0	1.0	1.0	0.0	3.0	1.458521850116909	-0.0	-0.6945880608703113	0.4319652493519342	-0.0	0.0	316.0
1830000	-1613.1141585172297	-113.38595784900303	-1499.7282006682267	0.06609523185304193	1.8687194393520072	-0.9999589943170445	-0.8240635706520041	0.436889757940974	0.1469243232300986	1.0	0.0	1.0	1.0	1.0	4.0	1.8687194393520072	-0.0	-0.8240635706520041	0.436889757940974	0.1469243232300986	0.0	335.0
1840000	-1624.2190893288903	-133.56475169131284	-1490.6543376375776	0.08065213135008785	1.618515801162532	-1.8024385406530472	-0.5271340009553799	0.5100723990634638	-3.2911381690513544	1.0	0.0	1.0	1.0	0.0	3.0	1.618515801162532	-0.0	-0.5271340009553799	0.5100723990634638	-0.0	0.0	329.0
1850000	-1610.1841297402573	-118.93794847708035	-1491.2461812631768	0.0711446876214937	1.580348740824688	3.4039320662897863	-0.709312954315864	0.4755236222991876	-2.4200613380646736	1.0	0.0	1.0	1.0	0.0	3.0	1.580348740824688	0.0	-0.709312954315864	0.4755236222991876	-0.0	0.0	323.0
1860000	-1622.974142308554	-119.84817857956311	-1503.1259637289909	0.06868812279886331	1.682781204286374	-5.138689866389565	-0.5712797561215127	0.4110646764696677	0.9165068004757422	1.0	0.0	1.0	1.0	0.0	3.0	1.682781204286374	-0.0	-0.5712797561215127	0.4110646764696677	0.0	0.0	322.0
1870000	-1614.6102666275924	-143.6011825611399	-1471.0090840664525	0.08158193222172036	1.8681416670778406	-0.23763880284396277	-0.5177506770856323	0.42801265679460276	0.16788495916531734	1.0	1.0	1.0	1.0	1.0	5.0	1.8681416670778406	-0.23763880284396277	-0.5177506770856323	0.42801265679460276	0.16788495916531734	0.0	335.0
1880000	-1614.463215437865	-118.67931674445855	-1495.7838986934066	0.06906112275231267	1.7683818367930282	-2.019228534737791	-0.7205099323288742	0.5468098657550529	0.20963289392554874	1.0	0.0	1.0	1.0	1.0	4.0	1.7683818367930282	-0.0	-0.7205099323288742	0.5468098657550529	0.20963289392554874	0.0	325.0
1890000	-1611.1463969551212	-124.55533349288734	-1486.591063462234	0.07406429568786323	1.8071825593146422	-1.0374262238455667	-0.7293987522606713	0.4718944611454749	-1.6837972657978686	1.0	0.0	1.0	1.0	0.0	3.0	1.8071825593146422	-0.0	-0.7293987522606713	0.4718944611454749	-0.0	0.0	340.0
1900000	-1619.8785759420634	-137.41806700834115	-1482.4605089337222	0.07896224823786474	1.6505213891396933	-4.136680657445793	-0.754675278322022	0.484975488939082	3.669199053040824	1.0	0.0	1.0	1.0	0.0	3.0	1.6505213891396933	-0.0	-0.754675278322022	0.484975488939082	0.0	0.0	326.0
1910000	-1607.147827779663	-123.43001500596003	-1483.717812773703	0.0720989784691365	1.7632490633066709	0.23410327326772762	-0.6572449560537447	0.7116170489807514	-1.4899879141654264	1.0	0.0	1.0	1.0	0.0	3.0	1.7632490633066709	0.0	-0.6572449560537447	0.7116170489807514	-0.0	0.0	321.0
1920000	-1618.6939461393483	-112.62268539419021	-1506.071260745158	0.06645718808890119	1.6326170810168634	-2.1061785837567424	-0.753643296407671	0.48507377809590213	0.37584847252914566	1.0	0.0	1.0	1.0	0.0	3.0	1.6326170810168634	-0.0	-0.753643296407671	0.48507377809590213	0.0	0.0	325.0
1930000	-1605.6699013344412	-142.12433515604002	-1463.5455661784013	0.08273884516741527	1.877537834030198	-0.25885436030692266	-0.7386538016282321	0.45984653927800695	0.04218761124396591	1.0	1.0	1.0	1.0	1.0	5.0	1.877537834030198	-0.25885436030692266	-0.7386538016282321	0.45984653927800695	0.04218761124396591	0.0	332.0
1940000	-1602.2644898435572	-119.84411627846274	-1482.4203735650945	0.07051916680322258	1.8403298584394459	0.3493206587356528	-0.7169439855725989	0.6396130399153931	0.16748235156566194	1.0	0.0	1.0	1.0	1.0	4.0	1.8403298584394459	0.0	-0.7169439855725989	0.6396130399153931	0.16748235156566194	0.0	321.0
1950000	-1602.3188938214137	-142.0729617081279	-1460.2459321132858	0.08321251158200221	1.6011122175649342	-0.3389502051096544	-0.5906119760222178	0.3280517020982621	0.19034046959466316	1.0	0.0	1.0	1.0	1.0	4.0	1.6011122175649342	-0.0	-0.5906119760222178	0.3280517020982621	0.19034046959466316	0.0	331.0
1960000	-1611.0071909946762	-115.88419217243285	-1495.1229988222433	0.06839907533092379	1.7799378411231925	-0.2326617540051954	-0.7586655106127909	0.5923896225697265	1.1626014706342127	1.0	0.0	1.0	1.0	0.0	3.0	1.7799378411231925	-0.0	-0.7586655106127909	0.5923896225697265	0.0	0.0	327.0
1970000	-1614.7476501789095	-135.6468053907404	-1479.100844788169	0.0815558565426737	1.5485179279229175	-0.07541353541346649	-0.6518903981483957	0.3873671051370683	3.0992091300101747	1.0	0.0	1.0	1.0	0.0	3.0	1.5485179279229175	-0.0	-0.6518903981483957	0.3873671051370683	0.0	0.0	335.0
1980000	-1614.1777985383085	-129.58290669861637	-1484.594891839692	0.07760627994079305	1.7201439049132516	-1.1495994179109268	-0.7061696325180484	0.52721844040172	-3.8678929386813063	1.0	0.0	1.0	1.0	0.0	3.0	1.7201439049132516	-0.0	-0.7061696325180484	0.52721844040172	-0.0	0.0	343.0
1990000	-1620.382663020769	-106.81036109695525	-1513.572301923814	0.06144105298278283	1.6494972743254863	-2.771897627231794	-0.731957708889536	0.4910061094641028	3.4042764128316576	1.0	0.0	1.0	1.0	0.0	3.0	1.6494972743254863	-0.0	-0.731957708889536	0.4910061094641028	0.0	0.0	321.0
2000000	-1614.537717189842	-152.50708944201693	-1462.030627747825	0.08700924505378688	1.7400196642175716	-0.29811629336382967	-0.6141076754242036	0.4627106416859743	0.22321229601592227	1.0	1.0	1.0	1.0	1.0	5.0	1.7400196642175716	-0.29811629336382967	-0.6141076754242036	0.4627106416859743	0.22321229601592227	0.0	327.0
2010000	-1613.3414467169575	-132.06278250187208	-1481.2786642150854	0.08140006231574502	1.7449110642653107	-0.12175895368524464	-0.6378895617524158	0.43243674189296777	1.286981885758382	1.0	0.0	1.0	1.0	0.0	3.0	1.7449110642653107	-0.0	-0.6378895617524158	0.43243674189296777	0.0	0.0	331.0
2020000	-1615.3817745150827	-127.99418585287322	-1487.3875886622095	0.07532797085208386	1.742719878814869	1.3990364716312824	-0.7609546798864782	0.42346772203834954	0.9872745407374037	1.0	0.0	1.0	1.0	0.0	3.0	1.742719878814869	0.0	-0.7609546798864782	0.42346772203834954	0.0	0.0	333.0
2030000	-1607.4446345951894	-115.41973076106667	-1492.0249038341228	0.06668767447520366	1.8285385640796774	-1.5397536608189384	-0.6675193727551847	0.5279850024345386	0.14389088591053545	1.0	0.0	1.0	1.0	1.0	4.0	1.8285385640796774	-0.0	-0.6675193727551847	0.5279850024345386	0.14389088591053545	0.0	339.0
2040000	-1612.3818982992432	-118.42880527492602	-1493.9530930243172	0.06966753280324196	1.5428609948165304	-1.9985046954979686	-0.6366866970637696	0.32121341553406185	-0.5279563747846588	1.0	0.0	1.0	1.0	0.0	3.0	1.5428609948165304	-0.0	-0.6366866970637696	0.32121341553406185	-0.0	0.0	326.0
2050000	-1619.9600932234086	-121.73658494566014	-1498.2235082777486	0.07057103509393663	1.5136298705304951	-0.14239320384248844	-0.6530565897855843	0.44783430794321083	4.2483685810436524	1.0	0.0	1.0	1.0	0.0	3.0	1.5136298705304951	-0.0	-0.6530565897855843	0.44783430794321083	0.0	0.0	322.0
2060000	-1612.9628944500173	-135.64631120033496	-1477.3165832496823	0.08051350122029147	1.6315388400726516	2.91361862947046	-0.5683023629377294	0.4011439978990437	-1.0386510483312592	1.0	0.0	1.0	1.0	0.0	3.0	1.6315388400726516	0.0	-0.5683023629377294	0.4011439978990437	-0.0	0.0	323.0
2070000	-1611.182048789877	-126.45366642707924	-1484.7283823627977	0.07268032031347853	1.8462090667932565	0.7552100570711495	-0.5882628349380524	0.4949966887786443	0.3648438345479644	1.0	0.0	1.0	1.0	1.0	4.0	1.8462090667932565	0.0	-0.5882628349380524	0.4949966887786443	0.3648438345479644	0.0	343.0
2080000	-1605.401706504176	-115.94027233889773	-1489.4614341652782	0.06749629764628073	1.5981215593407172	-1.5836499202907415	-0.6311780267352977	0.5394111719289209	1.4093336657278834	1.0	0.0	1.0	1.0	0.0	3.0	1.5981215593407172	-0.0	-0.6311780267352977	0.5394111719289209	0.0	0.0	327.0
2090000	-1615.2697944079541	-137.1583722967069	-1478.1114221112473	0.0805276854821125	1.3828811532979999	0.022928778264997843	-0.5522827604659082	0.4946799006391449	0.5763259182737105	1.0	0.0	1.0	1.0	0.0	3.0	1.3828811532979999	0.0	-0.5522827604659082	0.4946799006391449	0.0	0.0	335.0
2100000	-1613.8918080986466	-121.48507160727902	-1492.4067364913676	0.07110163925476079	1.6822516452382348	1.0559174491533838	-0.7039433147430493	0.39793715435903826	-1.2839139622608362	1.0	0.0	1.0	1.0	0.0	3.0	1.6822516452382348	0.0	-0.7039433147430493	0.39793715435903826	-0.0	0.0	331.0
2110000	-1618.4053441681765	-128.98974794517406	-1489.4155962230025	0.07567674013737104	1.4897389598006967	1.128479350393229	-0.7319340154403741	0.4999463246784168	1.0927839334883531	1.0	0.0	1.0	1.0	0.0	3.0	1.4897389598006967	0.0	-0.7319340154403741	0.4999463246784168	0.0	0.0	327.0
2120000	-1611.3067722652409	-139.68457756284735	-1471.6221947023935	0.08258677874822674	1.270509468794925	-0.7360455132807044	-0.5011764432306034	0.271039445087662	-2.1667502052588135	1.0	0.0	1.0	1.0	0.0	3.0	1.270509468794925	-0.0	-0.5011764432306034	0.271039445087662	-0.0	0.0	323.0
2130000	-1606.8892372288246	-123.7882201326285	-1483.101017096196	0.07366173693897994	1.6590352896941227	0.2412119490170337	-0.6082061650694798	0.5560675823616404	-0.7280524322908021	1.0	0.0	1.0	1.0	0.0	3.0	1.6590352896941227	0.0	-0.6082061650694798	0.5560675823616404	-0.0	0.0	331.0
2140000	-1620.5363302677113	-123.37090155331076	-1497.1654287144006	0.07156254411001732	1.7351700282661104	-0.7519912689861434	-0.7749648462260532	0.41305363737364287	0.2332769487261468	1.0	0.0	1.0	1.0	1.0	4.0	1.7351700282661104	-0.0	-0.7749648462260532	0.41305363737364287	0.2332769487261468	0.0	317.0
2150000	-1604.3928669143156	-130.34165891741998	-1474.0512079968958	0.0758070518252909	1.538051908178284	0.7760069121375813	-0.6705742064825393	0.48227224370361577	-2.979912545178254	1.0	0.0	1.0	1.0	0.0	3.0	1.538051908178284	0.0	-0.6705742064825393	0.48227224370361577	-0.0	0.0	336.0
2160000	-1617.847157175219	-122.06372641797536	-1495.7834307572437	0.07064836336483647	1.5735768821303866	-1.2861021951975196	-0.6698538372535958	0.525775049735114	5.031622202828359	1.0	0.0	1.0	1.0	0.0	3.0	1.5735768821303866	-0.0	-0.6698538372535958	0.525775049735114	0.0	0.0	329.0
2170000	-1610.169397858648	-137.88916707122476	-1472.280230787423	0.08170330444205637	1.610238716106323	-2.534888440704163	-0.6352532483452837	0.5538100711092268	-2.850050305654557	1.0	0.0	1.0	1.0	0.0	3.0	1.610238716106323	-0.0	-0.6352532483452837	0.5538100711092268	-0.0	0.0	339.0
2180000	-1606.5379612369156	-111.73417906469348	-1494.803782172222	0.06407385877844211	1.7258106075672237	1.0413593427861603	-0.6695967395060105	0.5669653819217809	-1.1269910614466747	1.0	0.0	1.0	1.0	0.0	3.0	1.7258106075672237	0.0	-0.6695967395060105	0.5669653819217809	-0.0	0.0	322.0
2190000	-1610.8287649441613	-128.6297178026006	-1482.1990471415606	0.0750417703300796	1.696250500149447	-0.18638217234765264	-0.588507210008973	0.5499437083314836	-0.13580623009879855	1.0	1.0	1.0	1.0	0.0	4.0	1.696250500149447	-0.18638217234765264	-0.588507210008973	0.5499437083314836	-0.0	0.0	324.0
2200000	-1614.2929871871577	-138.71627438785094	-1475.5767127993067	0.08140254686720243	1.5103601978799184	-1.4082517262188188	-0.6497022846878407	0.4337438821869327	-0.855628223461007	1.0	0.0	1.0	1.0	0.0	3.0	1.5103601978799184	-0.0	-0.6497022846878407	0.4337438821869327	-0.0	0.0	331.0
2210000	-1610.6603312930622	-126.42508551387942	-1484.2352457791828	0.07352560285120693	1.2669155811245436	1.1507620575939086	-0.6843195658707758	0.4033907249035908	2.1099071376064717	1.0	0.0	1.0	1.0	0.0	3.0	1.2669155811245436	0.0	-0.6843195658707758	0.4033907249035908	0.0	0.0	322.0
2220000	-1617.2483699563577	-147.78621685499218	-1469.4621531013656	0.08742535387463497	1.5238582064205781	-0.4543539496375442	-0.512286613202613	0.35546322558044324	0.22660575562421673	1.0	1.0	1.0	1.0	1.0	5.0	1.5238582064205781	-0.4543539496375442	-0.512286613202613	0.35546322558044324	0.22660575562421673	0.0	327.0
2230000	-1626.1174050200982	-109.50883393615959	-1516.6085710839386	0.06299333143973676	1.8713503105910303	2.917337611592265	-0.8939762072487605	0.46009721901443035	0.2729617469812532	1.0	0.0	1.0	1.0	0.0	3.0	1.8713503105910303	0.0	-0.8939762072487605	0.46009721901443035	0.0	0.0	329.0
2240000	-1611.6403826277744	-136.61784467914163	-1475.0225379486328	0.07888765111269196	1.5825276818239526	-0.2446504675067829	-0.7127596352998318	0.46770999097749116	0.11666106771646745	1.0	1.0	1.0	1.0	0.0	4.0	1.5825276818239526	-0.2446504675067829	-0.7127596352998318	0.46770999097749116	0.0	0.0	340.0
2250000	-1604.8783682392295	-116.3063717362464	-1488.5719965029832	0.06742211861874614	2.0173725874211557	-0.1778538822185522	-0.7643939942545903	0.7689228028612405	-0.7370336525838862	1.0	1.0	1.0	1.0	0.0	4.0	2.0173725874211557	-0.1778538822185522	-0.7643939942545903	0.7689228028612405	-0.0	0.0	339.0
2260000	-1610.5069600877318	-136.3433943264495	-1474.1635657612824	0.08346292921336396	1.5496891384482687	-0.6102721410304501	-0.6976804693153942	0.41488701803697237	-2.234213286516803	1.0	0.0	1.0	1.0	0.0	3.0	1.5496891384482687	-0.0	-0.6976804693153942	0.41488701803697237	-0.0	0.0	335.0
2270000	-1619.3833794474313	-114.14193170040129	-1505.24144774703	0.06630971306590981	1.4955668216216675	-2.1113779035448097	-0.7203241431773864	0.53337711848607	0.7570530306248918	1.0	0.0	1.0	1.0	0.0	3.0	1.4955668216216675	-0.0	-0.7203241431773864	0.53337711848607	0.0	0.0	315.0
2280000	-1612.9251780914012	-128.5282350866506	-1484.3969430047507	0.07728089965482678	1.5391890294067017	-1.2886324439426278	-0.5711385417796571	0.427367656766155	-0.44157565554143297	1.0	0.0	1.0	1.0	0.0	3.0	1.5391890294067017	-0.0	-0.5711385417796571	0.427367656766155	-0.0	0.0	334.0
2290000	-1628.8998487136673	-128.89455078105752	-1500.00529793261	0.07584018993112468	1.2944184183773608	-2.4583109950154793	-0.5678539378446484	3.2003010254908104	0.36495841810732166	1.0	0.0	1.0	0.0	1.0	3.0	1.2944184183773608	-0.0	-0.5678539378446484	0.0	0.36495841810732166	0.0	314.0
2300000	-1609.7548762974297	-135.6293684180751	-1474.1255078793547	0.08012718847185199	1.544328719889159	-3.263319995224852	-0.6648479907583384	0.4756087919318405	-1.8416417817496282	1.0	0.0	1.0	1.0	0.0	3.0	1.544328719889159	-0.0	-0.6648479907583384	0.4756087919318405	-0.0	0.0	333.0
2310000	-1601.1565318109217	-154.92244256674743	-1446.2340892441744	0.09143495224586316	1.6177486521971671	-0.06673874105078736	-0.6580896374136112	0.3457730658707117	-1.6341630959369668	1.0	0.0	1.0	1.0	0.0	3.0	1.6177486521971671	-0.0	-0.6580896374136112	0.3457730658707117	-0.0	0.0	338.0
2320000	-1610.625828815625	-126.91299062600714	-1483.712838189618	0.07431314630229484	1.638216674517006	1.2859940900738893	-0.6753198260098938	0.3618196895487644	3.3907087837051395	1.0	0.0	1.0	1.0	0.0	3.0	1.638216674517006	0.0	-0.6753198260098938	0.3618196895487644	0.0	0.0	324.0
2330000	-1621.2343953219436	-111.6844906927844	-1509.549904629159	0.06461471170550341	1.5772907070585178	-2.5128479045154766	-0.6193417660484437	0.5066372093385747	2.57760540151479	1.0	0.0	1.0	1.0	0.0	3.0	1.5772907070585178	-0.0	-0.6193417660484437	0.5066372093385747	0.0	0.0	323.0
2340000	-1616.693230123258	-131.10678261877516	-1485.5864475044827	0.07662868479177401	1.7097820697073147	-0.17249321798752362	-0.6762582466398204	0.6044017867112251	4.392719568489812	1.0	1.0	1.0	1.0	0.0	4.0	1.7097820697073147	-0.17249321798752362	-0.6762582466398204	0.6044017867112251	0.0	0.0	333.0
2350000	-1620.3893581570992	-124.01451448074937	-1496.3748436763499	0.07316719880458501	1.570904219663699	1.0591273196515698	-0.6014459157747847	0.5432870075805333	0.7584951982000192	1.0	0.0	1.0	1.0	0.0	3.0	1.570904219663699	0.0	-0.6014459157747847	0.5432870075805333	0.0	0.0	345.0
2360000	-1614.8750955366722	-135.69146134083087	-1479.1836341958413	0.08024857516000841	1.4731718733869483	1.3150389274429255	-0.6267571209299603	0.5558981274546484	0.2657409065132766	1.0	0.0	1.0	1.0	0.0	3.0	1.4731718733869483	0.0	-0.6267571209299603	0.5558981274546484	0.0	0.0	326.0
2370000	-1603.970929355109	-123.20063326947533	-1480.7702960856338	0.07198776421246833	1.7475727611768788	-0.4267560035780849	-0.6475057318444125	0.5693245407540597	2.107952693904693	1.0	0.0	1.0	1.0	0.0	3.0	1.7475727611768788	-0.0	-0.6475057318444125	0.5693245407540597	0.0	0.0	328.0
2380000	-1614.9630799655195	-151.33838645915736	-1463.624693506362	0.08975094086057706	1.2455809240593956	-2.484155405986459	-0.5352502469198247	0.1787811370315383	0.3357450409744965	1.0	0.0	1.0	0.0	1.0	3.0	1.2455809240593956	-0.0	-0.5352502469198247	0.0	0.3357450409744965	0.0	313.0
2390000	-1604.7676312400354	-121.61163772229459	-1483.1559935177409	0.06998970856047752	1.7519215037983888	1.2354235548793968	-0.6271657358958932	0.5553796060044066	-0.20487448725678847	1.0	0.0	1.0	1.0	0.0	3.0	1.7519215037983888	0.0	-0.6271657358958932	0.5553796060044066	-0.0	0.0	320.0
2400000	-1606.446727546196	-117.33152144466757	-1489.1152061015284	0.06860711319502873	1.582743131904086	2.300634609593873	-0.6337830002201774	0.43100599387205685	0.2730143013584594	1.0	0.0	1.0	1.0	0.0	3.0	1.582743131904086	0.0	-0.6337830002201774	0.43100599387205685	0.0	0.0	324.0
2410000	-1620.0033903946492	-131.15699662108605	-1488.846393773563	0.07534937878209232	1.569501987830757	4.076014659698197	-0.7151448491686361	0.5734391314408107	-1.976214956463933	1.0	0.0	1.0	1.0	0.0	3.0	1.569501987830757	0.0	-0.7151448491686361	0.5734391314408107	-0.0	0.0	324.0
2420000	-1612.830092207355	-131.2102901099817	-1481.6198020973732	0.07616213391712705	1.6330992992962856	-1.267853428181646	-0.7709683502762751	0.48596740942817407	0.20101531237452583	1.0	0.0	1.0	1.0	1.0	4.0	1.6330992992962856	-0.0	-0.7709683502762751	0.48596740942817407	0.20101531237452583	0.0	324.0
2430000	-1620.820652214252	-130.23588302252148	-1490.5847691917306	0.07556289158608467	1.6415084986200583	3.604244058876198	-0.5037688265325695	0.5071403085196277	0.3816496742632052	1.0	0.0	1.0	1.0	1.0	4.0	1.6415084986200583	0.0	-0.5037688265325695	0.5071403085196277	0.3816496742632052	0.0	329.0
2440000	-1605.8834304332784	-111.72739084539954	-1494.156039587879	0.06479138550462094	1.7233270207264288	-1.1655155042396472	-0.70918498596703	0.5638567141658709	1.476157004318218	1.0	0.0	1.0	1.0	0.0	3.0	1.7233270207264288	-0.0	-0.70918498596703	0.5638567141658709	0.0	0.0	334.0
2450000	-1615.1747880602572	-119.13804401208034	-1496.0367440481768	0.06913018584837198	1.6914017794340113	-0.1887684019002352	-0.7190980941695804	0.6362366596912021	1.0812510706694585	1.0	1.0	1.0	1.0	0.0	4.0	1.6914017794340113	-0.1887684019002352	-0.7190980941695804	0.6362366596912021	0.0	0.0	334.0
2460000	-1624.7440679053911	-111.6042810658548	-1513.1397868395363	0.06332384376602758	1.729825891347363	2.2830821680310236	-0.5904303671424851	0.7254505582099801	2.2753837652520703	1.0	0.0	1.0	1.0	0.0	3.0	1.729825891347363	0.0	-0.5904303671424851	0.7254505582099801	0.0	0.0	313.0
2470000	-1610.8830694794628	-128.040777043661	-1482.842292435802	0.07625001675912225	1.5413927338878868	0.4150666609712473	-0.6075350534256543	0.4840793905847508	0.35758598852812706	1.0	0.0	1.0	1.0	0.0	3.0	1.5413927338878868	0.0	-0.6075350534256543	0.4840793905847508	0.0	0.0	335.0
2480000	-1619.2781166391592	-135.3538153835661	-1483.924301255593	0.08008221066795528	1.370388895837258	0.7456528498259032	-0.553831346098149	0.3551233978698644	-3.4227338098342006	1.0	0.0	1.0	1.0	0.0	3.0	1.370388895837258	0.0	-0.553831346098149	0.3551233978698644	-0.0	0.0	327.0
2490000	-1592.8821524773664	-134.2809023195057	-1458.6012501578607	0.07935435247187358	1.6843979262260351	0.027541546931041667	-0.7039762826387871	0.45022091096867545	-1.7786193859716355	1.0	0.0	1.0	1.0	0.0	3.0	1.6843979262260351	0.0	-0.7039762826387871	0.45022091096867545	-0.0	0.0	331.0
2500000	-1611.1672219520997	-133.0846683103172	-1478.0825536417824	0.08035503366824812	1.5221026411408018	0.567062123134504	-0.6659821019887738	0.4249783459167603	4.064981820937162	1.0	0.0	1.0	1.0	0.0	3.0	1.5221026411408018	0.0	-0.6659821019887738	0.4249783459167603	0.0	0.0	322.0
