# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:30 CET 2022 [seed=1669887324584]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients.early1	country.coefficients.early2	country.coefficients.early3	country.coefficients.early4	country.coefficients.early5	country.coefIndicators.early1	country.coefIndicators.early2	country.coefIndicators.early3	country.coefIndicators.early4	country.coefIndicators.early5	country.includedPredictors.early	country.coefficientsTimesIndicators.early1	country.coefficientsTimesIndicators.early2	country.coefficientsTimesIndicators.early3	country.coefficientsTimesIndicators.early4	country.coefficientsTimesIndicators.early5	country.coefficients.recent1	country.coefficients.recent2	country.coefficients.recent3	country.coefficients.recent4	country.coefficients.recent5	country.coefIndicators.recent1	country.coefIndicators.recent2	country.coefIndicators.recent3	country.coefIndicators.recent4	country.coefIndicators.recent5	country.includedPredictors.recent	country.coefficientsTimesIndicators.recent1	country.coefficientsTimesIndicators.recent2	country.coefficientsTimesIndicators.recent3	country.coefficientsTimesIndicators.recent4	country.coefficientsTimesIndicators.recent5	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
900000	-3468.9162822513713	-295.44268790823713	-3173.473594343134	0.07171062457285496	0.14472037083849812	1.5043897593418187	3.038089596271082	-0.5250526572547195	0.8765893770484863	0.6701209736348893	1.0	0.0	1.0	1.0	1.0	4.0	1.5043897593418187	0.0	-0.5250526572547195	0.8765893770484863	0.6701209736348893	1.3226443187185126	-1.7333315213866298	-0.6416233735815434	0.5803217059008751	-3.749849596495553	1.0	1.0	1.0	1.0	0.0	4.0	1.3226443187185126	-1.7333315213866298	-0.6416233735815434	0.5803217059008751	-0.0	0.0	0.0	-1451.253068084173	-1722.220526258961
910000	-3471.2097491100963	-308.502568160708	-3162.707180949388	0.07221959574688482	0.15792715588874223	1.683993555886361	-1.1155092408279919	-0.744814273541035	1.071197297403949	0.5426558521321171	1.0	0.0	1.0	1.0	1.0	4.0	1.683993555886361	-0.0	-0.744814273541035	1.071197297403949	0.5426558521321171	1.2851972341779399	-1.49584883486201	-0.48254378042642826	0.554839258694685	-3.242787062796758	1.0	1.0	1.0	1.0	0.0	4.0	1.2851972341779399	-1.49584883486201	-0.48254378042642826	0.554839258694685	-0.0	0.0	0.0	-1451.8216233122469	-1710.8855576371411
920000	-3476.9898524165965	-321.1285462528013	-3155.8613061637952	0.07956869707205659	0.16154139740229456	1.5556282701748827	-0.4555795191070448	-0.6035571827175837	0.831182950075611	0.8934945492264084	1.0	0.0	1.0	1.0	1.0	4.0	1.5556282701748827	-0.0	-0.6035571827175837	0.831182950075611	0.8934945492264084	1.383643853629778	-1.6424641399427233	-0.5509546004132171	0.5615611056857388	2.306314222612015	1.0	1.0	1.0	1.0	0.0	4.0	1.383643853629778	-1.6424641399427233	-0.5509546004132171	0.5615611056857388	0.0	0.0	0.0	-1448.9676790615185	-1706.8936271022765
930000	-3473.7333753847174	-313.4348797352231	-3160.2984956494943	0.07748214186473218	0.15536741383091432	1.5547790628183475	1.7461226656121565	-0.4327988783561351	0.5698539854531404	1.937089352429649	1.0	0.0	1.0	0.0	1.0	3.0	1.5547790628183475	0.0	-0.4327988783561351	0.0	1.937089352429649	1.2197273255635472	-1.63654579718847	-0.6722827890679907	0.7862927116792048	-0.0718253736698779	1.0	1.0	1.0	1.0	1.0	5.0	1.2197273255635472	-1.63654579718847	-0.6722827890679907	0.7862927116792048	-0.0718253736698779	0.0	0.0	-1455.7429671229795	-1704.5555285265148
940000	-3472.7388933524953	-308.0534009263485	-3164.685492426147	0.08172747089942925	0.1453996291345939	1.6062142689910321	-1.232290577433722	-0.8476540800439265	-1.0097932415161202	1.7201964075946283	1.0	0.0	1.0	0.0	1.0	3.0	1.6062142689910321	-0.0	-0.8476540800439265	-0.0	1.7201964075946283	1.2900267439679303	-1.5777235277614612	-0.5977686724791761	0.6812911474978345	2.7520256726372843	1.0	1.0	1.0	1.0	0.0	4.0	1.2900267439679303	-1.5777235277614612	-0.5977686724791761	0.6812911474978345	0.0	0.0	0.0	-1446.5480416255698	-1718.137450800577
950000	-3480.299361797604	-295.4838668775215	-3184.8154949200825	0.06899615147258895	0.15565118132956576	1.7190330504149227	-0.11839046134983366	-0.700686793696653	-1.8147876873851114	1.5226328242254774	1.0	0.0	1.0	0.0	1.0	3.0	1.7190330504149227	-0.0	-0.700686793696653	-0.0	1.5226328242254774	1.3572204637845295	-1.5682707084417267	-0.6349158324179544	0.5726105335959735	-1.2928222374345832	1.0	1.0	1.0	1.0	0.0	4.0	1.3572204637845295	-1.5682707084417267	-0.6349158324179544	0.5726105335959735	-0.0	0.0	0.0	-1468.8401888273768	-1715.9753060927058
960000	-3465.9483538053823	-306.5981545796523	-3159.35019922573	0.07541883043743024	0.1524274104794484	1.8767579411732807	-0.9921885292553243	-0.6255019397198266	0.5095926465717315	1.481410016698474	1.0	0.0	1.0	1.0	1.0	4.0	1.8767579411732807	-0.0	-0.6255019397198266	0.5095926465717315	1.481410016698474	1.352282077958448	-1.5738494335453748	-0.5865926068711355	0.6788067799085388	0.31081654947463166	1.0	1.0	1.0	1.0	0.0	4.0	1.352282077958448	-1.5738494335453748	-0.5865926068711355	0.6788067799085388	0.0	0.0	0.0	-1446.325292717368	-1713.0249065083622
970000	-3473.2422072921554	-313.49185566599294	-3159.7503516261622	0.07659057536402192	0.15716168613557996	1.2608645650030281	1.2317435666798366	-0.5357513427629725	0.5911693970857046	0.9279866953899396	1.0	0.0	1.0	1.0	1.0	4.0	1.2608645650030281	0.0	-0.5357513427629725	0.5911693970857046	0.9279866953899396	1.472330812150881	-1.773147880429575	-0.6546726825887773	0.7099261963119265	2.48719402021188	1.0	1.0	1.0	1.0	0.0	4.0	1.472330812150881	-1.773147880429575	-0.6546726825887773	0.7099261963119265	0.0	0.0	0.0	-1447.6939889613955	-1712.0563626647665
980000	-3473.142960401285	-317.3835114187223	-3155.759448982563	0.08184082689673494	0.158307228132274	1.3954404441619637	-0.03207484049738819	-0.5214223368740675	2.3361051892785825	1.9595138901672349	1.0	0.0	1.0	0.0	1.0	3.0	1.3954404441619637	-0.0	-0.5214223368740675	0.0	1.9595138901672349	1.1120997652248557	-0.7629719996313907	-0.4754111143628142	0.33151343616150575	2.08626410646359	1.0	1.0	1.0	1.0	0.0	4.0	1.1120997652248557	-0.7629719996313907	-0.4754111143628142	0.33151343616150575	0.0	0.0	0.0	-1447.0786309892837	-1708.680817993279
990000	-3469.829191782858	-323.07547235294214	-3146.7537194299157	0.07239686221722602	0.16730528251260196	1.6034418353607094	-0.6566994102871094	-0.9542166309019391	0.5010439574146394	1.324469948603847	1.0	0.0	1.0	1.0	1.0	4.0	1.6034418353607094	-0.0	-0.9542166309019391	0.5010439574146394	1.324469948603847	1.288625967930288	-1.6816544468419419	-0.6118859264743376	0.5695605869541918	-6.0372640200112135	1.0	1.0	1.0	1.0	0.0	4.0	1.288625967930288	-1.6816544468419419	-0.6118859264743376	0.5695605869541918	-0.0	0.0	0.0	-1447.9445563126524	-1698.8091631172633
1000000	-3474.8100175741756	-313.74519255757946	-3161.064825016596	0.08636031283432542	0.14149557130208945	1.841869655034836	-1.2971646861300512	-0.7169780272201112	0.6244842710503106	2.1505737524312853	1.0	0.0	1.0	0.0	1.0	3.0	1.841869655034836	-0.0	-0.7169780272201112	0.0	2.1505737524312853	1.3211578416947696	-1.5976212583641687	-0.5277677467323255	0.511637595674078	4.6196298882766085	1.0	1.0	1.0	1.0	0.0	4.0	1.3211578416947696	-1.5976212583641687	-0.5277677467323255	0.511637595674078	0.0	0.0	0.0	-1441.3817964532384	-1719.6830285633578
1010000	-3457.957827956947	-300.5682802380008	-3157.3895477189462	0.0747265702123496	0.14729094611830731	1.7421466619605492	-0.1928529924504258	-0.7742463073654554	1.0302213046776076	0.46036159084171707	1.0	0.0	1.0	1.0	1.0	4.0	1.7421466619605492	-0.0	-0.7742463073654554	1.0302213046776076	0.46036159084171707	1.2070512530945254	-1.8405159837835832	-0.6289828867732603	0.5133027765121777	1.5397394197517071	1.0	1.0	1.0	1.0	0.0	4.0	1.2070512530945254	-1.8405159837835832	-0.6289828867732603	0.5133027765121777	0.0	0.0	0.0	-1448.4829180984655	-1708.906629620481
1020000	-3464.0647341320646	-300.1557285757041	-3163.9090055563606	0.0756408245528838	0.14291655912612997	1.311974645868948	2.2993939307614104	-0.8997384019748524	1.3055917188220385	1.6982824816106088	1.0	0.0	1.0	0.0	1.0	3.0	1.311974645868948	0.0	-0.8997384019748524	0.0	1.6982824816106088	1.3217693084928046	-1.6060352359787309	-0.6956953776995293	0.6633344013925562	2.748823162902746	1.0	1.0	1.0	1.0	0.0	4.0	1.3217693084928046	-1.6060352359787309	-0.6956953776995293	0.6633344013925562	0.0	0.0	0.0	-1446.41833358859	-1717.4906719677706
1030000	-3457.153547625634	-291.2658471891801	-3165.887700436454	0.07492022009988314	0.14429325666061074	1.2895621375294304	-0.5185402733324834	-0.7135037702209569	1.0997754391965697	0.6519614532593568	1.0	0.0	1.0	1.0	1.0	4.0	1.2895621375294304	-0.0	-0.7135037702209569	1.0997754391965697	0.6519614532593568	1.5431515898600354	-1.674287240657967	-0.6458912124233053	0.711812651571588	1.4626667900556827	1.0	1.0	1.0	1.0	0.0	4.0	1.5431515898600354	-1.674287240657967	-0.6458912124233053	0.711812651571588	0.0	0.0	0.0	-1443.1889215772633	-1722.6987788591905
1040000	-3463.047433043127	-293.35356026752817	-3169.6938727755987	0.07838023588507816	0.137367100640746	1.3321442016984828	-1.5829415975499315	-0.6381843987696642	0.5855058326118464	1.2108301470087828	1.0	0.0	1.0	1.0	1.0	4.0	1.3321442016984828	-0.0	-0.6381843987696642	0.5855058326118464	1.2108301470087828	1.3370252977133206	-1.607905417031916	-0.6276041802636101	0.6423595598749463	-0.08544485056453843	1.0	1.0	1.0	1.0	0.0	4.0	1.3370252977133206	-1.607905417031916	-0.6276041802636101	0.6423595598749463	-0.0	0.0	0.0	-1447.7115019886573	-1721.9823707869414
1050000	-3462.8330046668484	-309.96277600815347	-3152.870228658695	0.07817545581533535	0.15650505427165834	1.5821857535215764	0.011998008027731544	-0.7842729604797228	0.7347411728362939	0.9132519196891384	1.0	0.0	1.0	1.0	1.0	4.0	1.5821857535215764	0.0	-0.7842729604797228	0.7347411728362939	0.9132519196891384	1.259950357182824	-1.6492395322865652	-0.6497859883968929	0.5646844880532269	-0.25842168901787566	1.0	1.0	1.0	1.0	0.0	4.0	1.259950357182824	-1.6492395322865652	-0.6497859883968929	0.5646844880532269	-0.0	0.0	0.0	-1440.9783932689502	-1711.8918353897448
1060000	-3478.1389337204237	-313.6342798548483	-3164.504653865575	0.07150716819244185	0.1673132384354967	1.8936523081432572	-0.5103043724161317	-0.7324503066964643	0.9196260636944239	2.408552158485325	1.0	0.0	1.0	0.0	1.0	3.0	1.8936523081432572	-0.0	-0.7324503066964643	0.0	2.408552158485325	1.3784767669072724	-1.8270856283637342	-0.6703259764454661	0.632244110892036	-2.5409511461035486	1.0	1.0	1.0	1.0	0.0	4.0	1.3784767669072724	-1.8270856283637342	-0.6703259764454661	0.632244110892036	-0.0	0.0	0.0	-1461.8183908821902	-1702.686262983385
1070000	-3463.631247336208	-302.9051985613999	-3160.726048774808	0.07419904152859143	0.14825526044986842	1.1565557095139665	0.5681571938731386	-0.5488360324628727	-1.1223727770382763	1.8555369827097492	1.0	0.0	1.0	0.0	1.0	3.0	1.1565557095139665	0.0	-0.5488360324628727	-0.0	1.8555369827097492	1.2125833567635345	-1.4928483026516721	-0.6046582700595886	0.577329605604184	3.793964899148077	1.0	1.0	1.0	1.0	0.0	4.0	1.2125833567635345	-1.4928483026516721	-0.6046582700595886	0.577329605604184	0.0	0.0	0.0	-1455.1662783635127	-1705.5597704112956
1080000	-3475.9509496300234	-299.1338957182895	-3176.8170539117336	0.07112928093296193	0.14911252907352446	1.5094663509727428	0.4805046989356243	-0.6475716064765182	0.35983162579674133	1.5049642480696148	1.0	0.0	1.0	1.0	1.0	4.0	1.5094663509727428	0.0	-0.6475716064765182	0.35983162579674133	1.5049642480696148	1.4471036167163989	-1.7523758273860561	-0.5766438020540079	0.6323109591190684	-0.9118156678778109	1.0	1.0	1.0	1.0	0.0	4.0	1.4471036167163989	-1.7523758273860561	-0.5766438020540079	0.6323109591190684	-0.0	0.0	0.0	-1456.7791013438894	-1720.037952567844
1090000	-3476.5838385942925	-342.92113875110664	-3133.6626998431857	0.09109770967567671	0.1626813705153205	1.96081599440467	-2.9434918415420985	-0.7779606705214038	-3.7230573496155825	2.173871177151577	1.0	0.0	1.0	0.0	1.0	3.0	1.96081599440467	-0.0	-0.7779606705214038	-0.0	2.173871177151577	1.226814568296485	-1.691426774130647	-0.5344652124358772	0.4144159155996395	-0.1563367975012799	1.0	1.0	1.0	1.0	1.0	5.0	1.226814568296485	-1.691426774130647	-0.5344652124358772	0.4144159155996395	-0.1563367975012799	0.0	0.0	-1426.2643629566912	-1707.3983368864942
1100000	-3474.528790415585	-310.09765337160195	-3164.4311370439827	0.07711278858082478	0.15480354698391136	1.2870254812130575	0.028493565345104353	-0.5428120203420569	0.5805912843198134	1.1759930124743794	1.0	0.0	1.0	1.0	1.0	4.0	1.2870254812130575	0.0	-0.5428120203420569	0.5805912843198134	1.1759930124743794	1.2948541366991142	-1.6037888968172684	-0.539040048151311	0.6936572698856358	-0.4762722335837062	1.0	1.0	1.0	1.0	0.0	4.0	1.2948541366991142	-1.6037888968172684	-0.539040048151311	0.6936572698856358	-0.0	0.0	0.0	-1448.8000781856576	-1715.631058858325
1110000	-3468.9828158371965	-308.1995191301732	-3160.7832967070235	0.07176895410964501	0.16096950725634282	1.5748065115080232	0.4344418078375147	-0.5621681042138359	0.0890343419237794	2.2350051552404615	1.0	0.0	1.0	1.0	1.0	4.0	1.5748065115080232	0.0	-0.5621681042138359	0.0890343419237794	2.2350051552404615	1.3197533665775867	-1.6535598855508866	-0.5422407705711484	0.7207989721277477	-3.500153334337082	1.0	1.0	1.0	1.0	0.0	4.0	1.3197533665775867	-1.6535598855508866	-0.5422407705711484	0.7207989721277477	-0.0	0.0	0.0	-1450.411812948166	-1710.3714837588575
1120000	-3476.822591787393	-335.3843548800742	-3141.4382369073187	0.0848232668264032	0.16071942303271258	1.212137963480686	1.2948509257122187	-0.7901450645944875	0.7451826051454604	0.8451124192497265	1.0	0.0	1.0	1.0	1.0	4.0	1.212137963480686	0.0	-0.7901450645944875	0.7451826051454604	0.8451124192497265	1.2022934915071366	-1.5867017756123185	-0.5652223225995513	0.4865851314837973	2.425228395437743	1.0	1.0	1.0	1.0	0.0	4.0	1.2022934915071366	-1.5867017756123185	-0.5652223225995513	0.4865851314837973	0.0	0.0	0.0	-1437.8957521129105	-1703.5424847944082
1130000	-3467.3981344462004	-333.1808764972814	-3134.217257948919	0.09172756330170122	0.15677864148384552	1.1965564472664927	3.2105825219007507	-0.5410876406517591	0.36221274557257205	0.9533246442536983	1.0	0.0	1.0	1.0	1.0	4.0	1.1965564472664927	0.0	-0.5410876406517591	0.36221274557257205	0.9533246442536983	1.1578483863136795	-0.7425531871097643	-0.3964740160855494	0.3919837171212522	1.3497613855768842	1.0	1.0	1.0	1.0	0.0	4.0	1.1578483863136795	-0.7425531871097643	-0.3964740160855494	0.3919837171212522	0.0	0.0	0.0	-1425.9688971175433	-1708.2483608313755
1140000	-3472.1670498343874	-292.3238281470849	-3179.8432216873025	0.07370675502364767	0.14035445837307142	1.5826462795276166	0.4436728403587311	-0.7802348247054397	0.5558283890275229	0.833493662464082	1.0	0.0	1.0	1.0	1.0	4.0	1.5826462795276166	0.0	-0.7802348247054397	0.5558283890275229	0.833493662464082	1.2693572564724378	-1.4917219456312023	-0.5845005268925284	0.7775010052267974	-1.1039937081607105	1.0	1.0	1.0	1.0	0.0	4.0	1.2693572564724378	-1.4917219456312023	-0.5845005268925284	0.7775010052267974	-0.0	0.0	0.0	-1451.5863977687882	-1728.2568239185143
1150000	-3468.9568687059063	-304.32662485321487	-3164.6302438526914	0.08018240536665398	0.1435938465503037	1.487782858192388	3.0771885630783706	-0.6216845710455078	0.5185864858127187	1.2573052767426667	1.0	0.0	1.0	1.0	1.0	4.0	1.487782858192388	0.0	-0.6216845710455078	0.5185864858127187	1.2573052767426667	1.3057487783175228	-1.6009292747425963	-0.5705097380452534	0.658858221111669	-3.5636027854901595	1.0	1.0	1.0	1.0	0.0	4.0	1.3057487783175228	-1.6009292747425963	-0.5705097380452534	0.658858221111669	-0.0	0.0	0.0	-1437.5918786940297	-1727.0383651586617
1160000	-3463.2771873920137	-314.0919548101058	-3149.185232581908	0.08096441172146496	0.15279650857208946	1.7476050321841443	-2.0532345918815444	-0.7711509611559395	0.29377916865061426	1.2208305698456385	1.0	0.0	1.0	1.0	1.0	4.0	1.7476050321841443	-0.0	-0.7711509611559395	0.29377916865061426	1.2208305698456385	1.2830095829190151	-1.44350147842197	-0.5715869881966672	0.7063392446146011	-0.9826423183178976	1.0	1.0	1.0	1.0	0.0	4.0	1.2830095829190151	-1.44350147842197	-0.5715869881966672	0.7063392446146011	-0.0	0.0	0.0	-1435.6156465220004	-1713.5695860599076
1170000	-3474.271844092701	-297.3697621419379	-3176.902081950763	0.07220816392334839	0.15505260855123246	1.6323372313215434	-3.786743274573156	-0.845040543734944	3.488465022462503	2.070047633221194	1.0	0.0	1.0	0.0	1.0	3.0	1.6323372313215434	-0.0	-0.845040543734944	0.0	2.070047633221194	1.3361190470364939	-1.5178727914505261	-0.5364801203783869	0.6948662389895872	0.2721913935468093	1.0	1.0	1.0	1.0	0.0	4.0	1.3361190470364939	-1.5178727914505261	-0.5364801203783869	0.6948662389895872	0.0	0.0	0.0	-1451.7172043530716	-1725.1848775976914
1180000	-3474.672178102431	-326.9934801215819	-3147.6786979808494	0.0861744546933345	0.15580500928898502	1.1779867795253045	-1.7949805379723973	-0.5988208830936734	0.7902065801719806	0.7410530071188228	1.0	0.0	1.0	1.0	1.0	4.0	1.1779867795253045	-0.0	-0.5988208830936734	0.7902065801719806	0.7410530071188228	1.2510256993479087	-1.6383340750072297	-0.5500217783098368	0.5504798960587842	3.0147633497748454	1.0	1.0	1.0	1.0	0.0	4.0	1.2510256993479087	-1.6383340750072297	-0.5500217783098368	0.5504798960587842	0.0	0.0	0.0	-1431.1851016368773	-1716.4935963439718
1190000	-3460.986164570037	-310.31740702723084	-3150.6687575428064	0.07951649754652236	0.15053145970603854	1.4692202248779966	-0.9996390485024234	-0.8100991303196649	0.7684400236022866	0.9038068639982	1.0	0.0	1.0	1.0	1.0	4.0	1.4692202248779966	-0.0	-0.8100991303196649	0.7684400236022866	0.9038068639982	1.5199881142337117	-1.5717941641692317	-0.6535973716163382	0.6904104818403292	-1.3102758210904573	1.0	1.0	1.0	1.0	0.0	4.0	1.5199881142337117	-1.5717941641692317	-0.6535973716163382	0.6904104818403292	-0.0	0.0	0.0	-1440.763594384939	-1709.9051631578673
1200000	-3472.351484994883	-301.1894504048172	-3171.1620345900656	0.07550688070147993	0.15127711909028052	1.3290374756143994	2.00819913713121	-0.6645411213851644	-1.8545056076774067	2.4057412322716827	1.0	0.0	1.0	0.0	1.0	3.0	1.3290374756143994	0.0	-0.6645411213851644	-0.0	2.4057412322716827	1.4958718329652079	-1.7093559266305571	-0.6516213445104178	0.8536304253075576	-0.6185175281255988	1.0	1.0	1.0	1.0	0.0	4.0	1.4958718329652079	-1.7093559266305571	-0.6516213445104178	0.8536304253075576	-0.0	0.0	0.0	-1447.8264917167223	-1723.3355428733435
1210000	-3480.6684507576488	-321.6231535903453	-3159.0452971673035	0.08549457248486705	0.15253974752020996	1.6400475505519863	0.5424813428688402	-0.72274475305724	-0.2994835522927811	2.048787981173173	1.0	0.0	1.0	0.0	1.0	3.0	1.6400475505519863	0.0	-0.72274475305724	-0.0	2.048787981173173	1.2751206679224774	-1.5220159473681238	-0.5772380673795818	0.5043569310772633	1.2873921891305748	1.0	1.0	1.0	1.0	0.0	4.0	1.2751206679224774	-1.5220159473681238	-0.5772380673795818	0.5043569310772633	0.0	0.0	0.0	-1435.8218469417563	-1723.2234502255471
1220000	-3465.724849990905	-306.1065534341882	-3159.618296556717	0.07838495897452838	0.14766405063948876	1.6388798714048283	-3.682742989789054	-0.8942020335237142	-0.30259515737170184	1.9777511621085089	1.0	0.0	1.0	0.0	1.0	3.0	1.6388798714048283	-0.0	-0.8942020335237142	-0.0	1.9777511621085089	1.3366070962705752	-1.7897312698012087	-0.5040861314313335	0.6916347003483443	-3.629959789852943	1.0	1.0	1.0	1.0	0.0	4.0	1.3366070962705752	-1.7897312698012087	-0.5040861314313335	0.6916347003483443	-0.0	0.0	0.0	-1446.138761217414	-1713.479535339303
1230000	-3475.9645070501874	-316.48056082920664	-3159.4839462209807	0.0767032348333282	0.15288972262383427	1.7164754649654386	0.751728736247173	-0.7908741604471052	0.8167481800595909	0.6285192024794846	1.0	0.0	1.0	1.0	1.0	4.0	1.7164754649654386	0.0	-0.7908741604471052	0.8167481800595909	0.6285192024794846	1.428450626055443	-1.7096706294343262	-0.6511205527669647	0.6656442231917208	-4.982067127368961	1.0	1.0	1.0	1.0	0.0	4.0	1.428450626055443	-1.7096706294343262	-0.6511205527669647	0.6656442231917208	-0.0	0.0	0.0	-1438.4184369536376	-1721.065509267343
1240000	-3470.192145901562	-325.87994300278734	-3144.3122028987746	0.0827148816427792	0.16467585875335622	1.5008224205717187	-0.7431804619381704	-0.590775029259617	-0.41418546704490233	2.1535049205839054	1.0	0.0	1.0	0.0	1.0	3.0	1.5008224205717187	-0.0	-0.590775029259617	-0.0	2.1535049205839054	1.0790516063890134	-1.669626710837757	-0.46651819781703674	0.31310503586973437	1.3899978696487592	1.0	1.0	1.0	1.0	0.0	4.0	1.0790516063890134	-1.669626710837757	-0.46651819781703674	0.31310503586973437	0.0	0.0	0.0	-1442.691965259477	-1701.6202376392976
1250000	-3488.3513172833764	-298.24207085579326	-3190.109246427583	0.08439745658420496	0.13589275876833526	1.389106740019275	-3.8145869409483493	-0.5779829289879915	2.2661352415962925	2.6162231969030953	1.0	0.0	1.0	0.0	1.0	3.0	1.389106740019275	-0.0	-0.5779829289879915	0.0	2.6162231969030953	1.2699647029695822	-1.7809519999703003	-0.6049366909034676	0.45612827771638226	1.3383128136156868	1.0	1.0	1.0	1.0	0.0	4.0	1.2699647029695822	-1.7809519999703003	-0.6049366909034676	0.45612827771638226	0.0	0.0	0.0	-1439.3516141602736	-1750.7576322673094
1260000	-3469.203587411958	-304.2427307644283	-3164.9608566475295	0.0740320491573865	0.15225086468973742	1.4255778833447474	-0.28999672333384985	-0.7476191075167524	0.5850496473695223	1.409074470192731	1.0	0.0	1.0	1.0	1.0	4.0	1.4255778833447474	-0.0	-0.7476191075167524	0.5850496473695223	1.409074470192731	1.2347456587968213	-1.648252170035347	-0.6428258508076575	0.6935944071210471	-0.8962734193175449	1.0	1.0	1.0	1.0	0.0	4.0	1.2347456587968213	-1.648252170035347	-0.6428258508076575	0.6935944071210471	-0.0	0.0	0.0	-1454.625150149366	-1710.3357064981635
1270000	-3468.4058601206775	-281.72411866940587	-3186.6817414512716	0.07235689902296201	0.1347782961534818	1.5020438199898252	0.23718302417351317	-0.7258329881839073	0.5566849054142701	1.0771637104308966	1.0	0.0	1.0	1.0	1.0	4.0	1.5020438199898252	0.0	-0.7258329881839073	0.5566849054142701	1.0771637104308966	1.195108203647575	-1.815172735091082	-0.6238645823715472	0.46895773818695774	1.0902203747878878	1.0	1.0	1.0	1.0	0.0	4.0	1.195108203647575	-1.815172735091082	-0.6238645823715472	0.46895773818695774	0.0	0.0	0.0	-1447.5315459325204	-1739.1501955187514
1280000	-3457.1523307896828	-304.03775426125566	-3153.1145765284273	0.08102498699733388	0.14071430705935956	1.2923407178976623	-3.796475509016895	-0.6752064133417927	0.3103099188022015	1.415735767207484	1.0	0.0	1.0	1.0	1.0	4.0	1.2923407178976623	-0.0	-0.6752064133417927	0.3103099188022015	1.415735767207484	1.2777145222088722	-1.658633703339542	-0.5828645295878704	0.5749322387296182	0.5442823452123254	1.0	1.0	1.0	1.0	0.0	4.0	1.2777145222088722	-1.658633703339542	-0.5828645295878704	0.5749322387296182	0.0	0.0	0.0	-1440.211923235908	-1712.9026532925193
1290000	-3477.1767626638953	-318.23521685499094	-3158.9415458089043	0.0827226755789057	0.1587945431434414	1.4391972181937571	-0.38786764848162214	-0.794797847186039	0.5364035259380018	0.7022916904773912	1.0	0.0	1.0	1.0	1.0	4.0	1.4391972181937571	-0.0	-0.794797847186039	0.5364035259380018	0.7022916904773912	1.2237464071761834	-1.4683747926319344	-0.5826523859362314	0.4749979006660839	-0.09434897461751264	1.0	1.0	1.0	1.0	0.0	4.0	1.2237464071761834	-1.4683747926319344	-0.5826523859362314	0.4749979006660839	-0.0	0.0	0.0	-1445.9936001733236	-1712.9479456355805
1300000	-3450.874318128945	-282.5485465823882	-3168.325771546557	0.07309780646428825	0.13186866876380585	1.489456694901074	1.0317226502996468	-0.6365599795420834	0.5351466890191351	1.0697464194586455	1.0	0.0	1.0	1.0	1.0	4.0	1.489456694901074	0.0	-0.6365599795420834	0.5351466890191351	1.0697464194586455	1.2873399229505178	-1.5657052457557659	-0.5206276820357455	0.623327413470969	0.9247546093660239	1.0	1.0	1.0	1.0	0.0	4.0	1.2873399229505178	-1.5657052457557659	-0.5206276820357455	0.623327413470969	0.0	0.0	0.0	-1443.2350255711294	-1725.0907459754278
1310000	-3492.2205765219314	-286.686580524537	-3205.5339959973944	0.07250117470756683	0.1387133020346954	1.7096679441386584	-1.2891229349692355	-0.4926113321989581	0.6148137533794886	1.9290235453745035	1.0	0.0	1.0	0.0	1.0	3.0	1.7096679441386584	-0.0	-0.4926113321989581	0.0	1.9290235453745035	1.4406713417577797	-1.7940263792876383	-0.6949897462024163	0.7158302458828122	1.1326876902979193	1.0	1.0	1.0	1.0	0.0	4.0	1.4406713417577797	-1.7940263792876383	-0.6949897462024163	0.7158302458828122	0.0	0.0	0.0	-1456.8181775637333	-1748.7158184336613
1320000	-3477.7394160200747	-293.45235052837194	-3184.287065491703	0.07761310152538359	0.14075826913449185	1.611715796711178	1.7894442204011054	-0.8642583788458142	0.7727240480250174	0.779376097803745	1.0	0.0	1.0	1.0	1.0	4.0	1.611715796711178	0.0	-0.8642583788458142	0.7727240480250174	0.779376097803745	1.2295045543141372	-1.6775791499419215	-0.5246086656816447	0.6654416081740703	-0.03349427672261665	1.0	1.0	1.0	1.0	0.0	4.0	1.2295045543141372	-1.6775791499419215	-0.5246086656816447	0.6654416081740703	-0.0	0.0	0.0	-1448.5558067636257	-1735.7312587280771
1330000	-3474.547302275944	-304.72036592371893	-3169.826936352225	0.08215881609648983	0.14162130154912217	1.3904339702275037	-4.7007006041296675	-0.8765161582426654	0.9880993083590992	0.909906876017811	1.0	0.0	1.0	1.0	1.0	4.0	1.3904339702275037	-0.0	-0.8765161582426654	0.9880993083590992	0.909906876017811	1.4084154099573463	-1.6694985360736847	-0.5317652937935801	0.6005359900173551	0.26805802139946106	1.0	1.0	1.0	1.0	0.0	4.0	1.4084154099573463	-1.6694985360736847	-0.5317652937935801	0.6005359900173551	0.0	0.0	0.0	-1433.6296341152508	-1736.1973022369743
