# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 30 15:20:57 CET 2022 [seed=1669818054187]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.A.1213.country.cont0.dump.txt RSV.A.1213.country.xml
state	joint	prior	likelihood	country.clock.rate	country.coefficients.early1	country.coefficients.early2	country.coefficients.early3	country.coefficients.early4	country.coefficients.early5	country.coefIndicators.early1	country.coefIndicators.early2	country.coefIndicators.early3	country.coefIndicators.early4	country.coefIndicators.early5	country.includedPredictors.early	country.coefficientsTimesIndicators.early1	country.coefficientsTimesIndicators.early2	country.coefficientsTimesIndicators.early3	country.coefficientsTimesIndicators.early4	country.coefficientsTimesIndicators.early5	country.coefficients.recent1	country.coefficients.recent2	country.coefficients.recent3	country.coefficients.recent4	country.coefficients.recent5	country.coefIndicators.recent1	country.coefIndicators.recent2	country.coefIndicators.recent3	country.coefIndicators.recent4	country.coefIndicators.recent5	country.includedPredictors.recent	country.coefficientsTimesIndicators.recent1	country.coefficientsTimesIndicators.recent2	country.coefficientsTimesIndicators.recent3	country.coefficientsTimesIndicators.recent4	country.coefficientsTimesIndicators.recent5	country.branchRates
2790000	-1589.053324957542	-150.01639698052702	-1439.036927977015	0.07846899215452172	1.1128768933777726	0.9722080225227983	0.42798018015612427	5.176596556160935	0.6151869620048183	1.0	1.0	0.0	1.0	0.0	3.0	1.1128768933777726	0.9722080225227983	0.0	5.176596556160935	0.0	2.0529836623460516	1.0152553515867917	-0.8131617840851089	0.5061728114634841	1.513404097063375	1.0	0.0	1.0	1.0	0.0	3.0	2.0529836623460516	0.0	-0.8131617840851089	0.5061728114634841	0.0	0.0
2800000	-1587.7689441597508	-160.39232154999115	-1427.3766226097598	0.08223653431730844	1.1406145734474038	0.4781025528657517	-0.5352107842165973	5.672828864869984	1.2830786831853758	1.0	1.0	1.0	1.0	0.0	4.0	1.1406145734474038	0.4781025528657517	-0.5352107842165973	5.672828864869984	0.0	2.132891833561051	1.274731797726584	-0.823868757962509	0.40896723619643105	0.9147349621095606	1.0	0.0	1.0	1.0	0.0	3.0	2.132891833561051	0.0	-0.823868757962509	0.40896723619643105	0.0	0.0
2810000	-1590.256328654723	-138.6432670128628	-1451.61306164186	0.06886876795287492	0.7198008186893313	0.6618723214202498	-0.5625904167992383	3.4989486973038	-3.9818225337784456	1.0	1.0	1.0	1.0	0.0	4.0	0.7198008186893313	0.6618723214202498	-0.5625904167992383	3.4989486973038	-0.0	1.8992618739246319	0.1953709230101051	-0.7535082937675496	0.5394391668689585	1.0096245092082168	1.0	0.0	1.0	1.0	0.0	3.0	1.8992618739246319	0.0	-0.7535082937675496	0.5394391668689585	0.0	0.0
2820000	-1597.35547761128	-161.8799248813615	-1435.4755527299187	0.08292290811410867	1.1179828570858144	0.9069088653904746	-0.35691448287797367	5.770290145658412	-0.7327368385861497	1.0	1.0	1.0	1.0	0.0	4.0	1.1179828570858144	0.9069088653904746	-0.35691448287797367	5.770290145658412	-0.0	1.9284786333568902	1.5660209073181353	-0.8040182635952335	0.44678050142751324	-1.933328308427194	1.0	0.0	1.0	1.0	0.0	3.0	1.9284786333568902	0.0	-0.8040182635952335	0.44678050142751324	-0.0	0.0
2830000	-1589.311984424589	-153.73351484345295	-1435.578469581136	0.08083760162001197	1.362237284756306	2.18952356989301	-0.547149715199363	4.393015127152859	0.6229315941809737	1.0	0.0	1.0	1.0	0.0	3.0	1.362237284756306	0.0	-0.547149715199363	4.393015127152859	0.0	2.1089741129144524	-1.7250237178934245	-0.7008686925510068	0.5705290093425077	-0.7535299147006577	1.0	0.0	1.0	1.0	0.0	3.0	2.1089741129144524	-0.0	-0.7008686925510068	0.5705290093425077	-0.0	0.0
2840000	-1596.74326337531	-148.92907353074418	-1447.814189844566	0.07566682411684059	0.7171519281171796	0.8187934743280402	3.6878278751515086	4.941890403169005	1.2963322098442898	1.0	1.0	0.0	1.0	0.0	3.0	0.7171519281171796	0.8187934743280402	0.0	4.941890403169005	0.0	1.9222412091930223	-1.6760628614219755	-0.6785634133162814	0.3423950072819312	2.12844786297045	1.0	0.0	1.0	1.0	0.0	3.0	1.9222412091930223	-0.0	-0.6785634133162814	0.3423950072819312	0.0	0.0
2850000	-1585.3448904695942	-165.12994521287592	-1420.2149452567182	0.08572113666303846	1.5697210263042185	-1.1921695079630013	-0.7180703747219465	5.794020425635462	-3.652944922113229	1.0	0.0	1.0	1.0	0.0	3.0	1.5697210263042185	-0.0	-0.7180703747219465	5.794020425635462	-0.0	1.9733426816292488	0.7842499009519306	-0.7063849192708245	0.3442696254887926	3.148794683464728	1.0	0.0	1.0	1.0	0.0	3.0	1.9733426816292488	0.0	-0.7063849192708245	0.3442696254887926	0.0	0.0
2860000	-1600.686222714056	-150.1488742012465	-1450.5373485128093	0.07720079355709661	0.3908488515754971	0.9159613098838445	-1.3450734647389042	3.4609745001735797	1.4881038128767345	1.0	1.0	0.0	1.0	0.0	3.0	0.3908488515754971	0.9159613098838445	-0.0	3.4609745001735797	0.0	2.367198846698988	1.4581854719172842	-0.8112660805055086	0.5333846367076993	-1.2092204558325506	1.0	0.0	1.0	1.0	0.0	3.0	2.367198846698988	0.0	-0.8112660805055086	0.5333846367076993	-0.0	0.0
2870000	-1581.5222742865867	-161.96014347227276	-1419.562130814314	0.08158419917143804	0.8093980517467687	0.6570593909747452	-0.22007219437483475	4.630390284884348	0.2871983963368242	1.0	1.0	1.0	1.0	1.0	5.0	0.8093980517467687	0.6570593909747452	-0.22007219437483475	4.630390284884348	0.2871983963368242	2.0807233287447633	0.1895332449197479	-0.7109000656457964	0.3909201646327826	0.7658986710391187	1.0	1.0	1.0	1.0	0.0	4.0	2.0807233287447633	0.1895332449197479	-0.7109000656457964	0.3909201646327826	0.0	0.0
2880000	-1578.1007906000486	-162.60345796800792	-1415.4973326320408	0.08163135964257606	0.7314999744112443	0.8957023548285361	-0.17513895853125006	4.918763269185293	-1.5366662428330455	1.0	1.0	1.0	1.0	0.0	4.0	0.7314999744112443	0.8957023548285361	-0.17513895853125006	4.918763269185293	-0.0	2.3886821931905824	2.3093903219596013	-0.8486120644112669	0.5723492113879469	0.5806409022075758	1.0	0.0	1.0	1.0	0.0	3.0	2.3886821931905824	0.0	-0.8486120644112669	0.5723492113879469	0.0	0.0
2890000	-1590.351683680943	-150.06805523192136	-1440.2836284490218	0.07667856248592893	1.1903835091647799	-3.0684936050933915	-0.7350080994143311	3.8197354260178598	-0.21462861653788687	1.0	0.0	1.0	1.0	0.0	3.0	1.1903835091647799	-0.0	-0.7350080994143311	3.8197354260178598	-0.0	1.680338404878903	-2.2964222699889683	-0.7287545070818708	0.349592110400768	0.056534778411763	1.0	0.0	1.0	1.0	0.0	3.0	1.680338404878903	-0.0	-0.7287545070818708	0.349592110400768	0.0	0.0
2900000	-1596.1269756708796	-175.044885751427	-1421.0820899194525	0.08864474573360016	0.5514722587868564	0.8849954863881426	-0.1570231192138367	4.554012229828381	6.114751314961457	1.0	1.0	1.0	1.0	0.0	4.0	0.5514722587868564	0.8849954863881426	-0.1570231192138367	4.554012229828381	0.0	1.9858638735910186	-0.45846872134287087	-0.6361349506522538	0.67211137109749	-3.36051363580604	1.0	0.0	1.0	1.0	0.0	3.0	1.9858638735910186	-0.0	-0.6361349506522538	0.67211137109749	-0.0	0.0
2910000	-1586.3771667943734	-159.885845457848	-1426.4913213365253	0.07904923775266032	1.0301542910050072	0.7405464164038152	-0.5864661798298713	5.497335351524106	0.6298760612560838	1.0	1.0	1.0	1.0	0.0	4.0	1.0301542910050072	0.7405464164038152	-0.5864661798298713	5.497335351524106	0.0	1.8319547266451903	0.29748758965599575	-0.8080684312497743	0.3144416303236202	-4.273426258058543	1.0	0.0	1.0	1.0	0.0	3.0	1.8319547266451903	0.0	-0.8080684312497743	0.3144416303236202	-0.0	0.0
2920000	-1592.80173002048	-165.993378735682	-1426.808351284798	0.08735352083062678	1.363908619384979	-2.0262863662077724	-0.7570698283011522	5.244629039224417	1.5946413221980826	1.0	0.0	1.0	1.0	0.0	3.0	1.363908619384979	-0.0	-0.7570698283011522	5.244629039224417	0.0	1.9771464723977767	-2.6203917700630166	-0.7583012358558948	0.46265554457803215	-0.393961215701523	1.0	0.0	1.0	1.0	0.0	3.0	1.9771464723977767	-0.0	-0.7583012358558948	0.46265554457803215	-0.0	0.0
2930000	-1589.4393362122128	-151.1035254137557	-1438.335810798457	0.07534245490788397	0.8886659103038401	0.9778493575483052	-0.5680453637296973	4.984395113400282	2.852292524789906	1.0	1.0	1.0	1.0	0.0	4.0	0.8886659103038401	0.9778493575483052	-0.5680453637296973	4.984395113400282	0.0	1.8931176873970148	-1.9849390281532713	-0.6615863737444608	0.37142597718163595	-0.2557030492420256	1.0	0.0	1.0	1.0	0.0	3.0	1.8931176873970148	-0.0	-0.6615863737444608	0.37142597718163595	-0.0	0.0
2940000	-1593.302872467163	-148.42335477497102	-1444.8795176921922	0.07571960669297884	0.5657437483715215	1.1611717576679672	0.6354198584828055	4.395043120664501	-1.9529555586559475	1.0	1.0	0.0	1.0	0.0	3.0	0.5657437483715215	1.1611717576679672	0.0	4.395043120664501	-0.0	2.014784133547962	-0.6354835603927875	-0.611150695569962	0.535248774167794	-1.007085163570984	1.0	0.0	1.0	1.0	0.0	3.0	2.014784133547962	-0.0	-0.611150695569962	0.535248774167794	-0.0	0.0
2950000	-1583.0864002326957	-170.14314302644328	-1412.9432572062524	0.08940577806492904	0.8435615268036065	1.9101645592778518	-0.40462776681920204	4.119072599005268	0.9275905524482497	1.0	1.0	1.0	1.0	0.0	4.0	0.8435615268036065	1.9101645592778518	-0.40462776681920204	4.119072599005268	0.0	2.0937548098475354	0.46357660450098687	-0.7171197195896788	0.5173623422571549	-2.2137063172324583	1.0	0.0	1.0	1.0	0.0	3.0	2.0937548098475354	0.0	-0.7171197195896788	0.5173623422571549	-0.0	0.0
2960000	-1590.9070526418773	-180.516566341338	-1410.3904863005394	0.09722155270337826	0.5906388973802457	1.422471972563079	-1.2466746609040618	4.178115604376751	0.6844434196842316	1.0	1.0	0.0	1.0	0.0	3.0	0.5906388973802457	1.422471972563079	-0.0	4.178115604376751	0.0	2.0331988424718275	0.6283598590834217	-0.7436862732969937	0.4097040945336472	-1.4557661043012726	1.0	0.0	1.0	1.0	0.0	3.0	2.0331988424718275	0.0	-0.7436862732969937	0.4097040945336472	-0.0	0.0
2970000	-1584.5750917555263	-151.5220184709421	-1433.0530732845841	0.07833554483788721	0.5523031906156879	1.1638817342395025	-0.2102357185559653	4.138972489403484	-0.44478700052922104	1.0	1.0	1.0	1.0	0.0	4.0	0.5523031906156879	1.1638817342395025	-0.2102357185559653	4.138972489403484	-0.0	2.1078109986798585	-1.213140010353962	-0.7656099225956154	0.5953654526996681	-1.0803527336700314	1.0	0.0	1.0	1.0	0.0	3.0	2.1078109986798585	-0.0	-0.7656099225956154	0.5953654526996681	-0.0	0.0
2980000	-1587.9186145509723	-165.9684636334427	-1421.9501509175295	0.0860468895758261	0.6342554238347176	0.7487465892797287	-0.24165323962566682	4.080167493628489	0.2583304773955235	1.0	1.0	0.0	1.0	1.0	4.0	0.6342554238347176	0.7487465892797287	-0.0	4.080167493628489	0.2583304773955235	1.9513913257593634	-0.49810328971950824	-0.6193107570528184	0.47133856024923415	-2.7235308718663767	1.0	0.0	1.0	1.0	0.0	3.0	1.9513913257593634	-0.0	-0.6193107570528184	0.47133856024923415	-0.0	0.0
2990000	-1577.6234095498726	-156.15916372602734	-1421.4642458238452	0.08036909367315385	0.5926016028983833	0.7384969769014295	-0.2674011752587929	4.290912513283912	-2.6888702242155067	1.0	1.0	1.0	1.0	0.0	4.0	0.5926016028983833	0.7384969769014295	-0.2674011752587929	4.290912513283912	-0.0	2.007389169341298	1.603958158121789	-0.6710795989565406	0.36742804493902576	2.488355464412189	1.0	0.0	1.0	1.0	0.0	3.0	2.007389169341298	0.0	-0.6710795989565406	0.36742804493902576	0.0	0.0
3000000	-1592.4349275187571	-166.23596064652244	-1426.1989668722347	0.08439673491471267	0.9276227303757627	0.8924772377199813	-0.5029195782473385	5.2699938956495345	-2.7646519427964455	1.0	1.0	1.0	1.0	0.0	4.0	0.9276227303757627	0.8924772377199813	-0.5029195782473385	5.2699938956495345	-0.0	2.411611045455204	0.30461119084113986	-0.734824931201863	0.47641448710733775	0.023522111914211247	1.0	0.0	1.0	1.0	0.0	3.0	2.411611045455204	0.0	-0.734824931201863	0.47641448710733775	0.0	0.0
3010000	-1585.9848698874443	-162.41747578012246	-1423.567394107322	0.08312266583672763	0.9715506021334405	0.473606038788368	-0.4677795754989684	4.6437107588148105	-2.240894759870641	1.0	1.0	1.0	1.0	0.0	4.0	0.9715506021334405	0.473606038788368	-0.4677795754989684	4.6437107588148105	-0.0	2.018563161625524	1.1617394852469802	-0.7302897007041826	0.4238249155105234	0.11155724671160261	1.0	0.0	1.0	1.0	0.0	3.0	2.018563161625524	0.0	-0.7302897007041826	0.4238249155105234	0.0	0.0
3020000	-1584.5407448902645	-160.7513569529621	-1423.7893879373023	0.08227429634984242	1.2857708882864174	0.730071778551771	-0.4894646445302313	5.958509421823852	-3.0842521231568885	1.0	1.0	1.0	1.0	0.0	4.0	1.2857708882864174	0.730071778551771	-0.4894646445302313	5.958509421823852	-0.0	1.859389457809238	1.8330703148086063	-0.6275805747563437	0.41216857273489405	-0.23838649431038544	1.0	0.0	1.0	1.0	0.0	3.0	1.859389457809238	0.0	-0.6275805747563437	0.41216857273489405	-0.0	0.0
3030000	-1589.5243502790129	-174.97243827637922	-1414.5519120026336	0.09207316791763465	0.27210672364474564	0.8855954759956	-0.5327665638146216	4.340640170586901	-0.14392002463217726	1.0	1.0	0.0	1.0	0.0	3.0	0.27210672364474564	0.8855954759956	-0.0	4.340640170586901	-0.0	2.0315966960866496	1.3759934302550711	-0.6462399931191265	0.49487449122597843	-4.46413748959953	1.0	0.0	1.0	1.0	0.0	3.0	2.0315966960866496	0.0	-0.6462399931191265	0.49487449122597843	-0.0	0.0
3040000	-1597.631726695602	-172.7945662100134	-1424.8371604855888	0.08813229623428397	0.5115578810804183	0.8047237911148254	-0.10486310063445253	5.225400079656869	-3.1242896303376675	1.0	1.0	1.0	1.0	0.0	4.0	0.5115578810804183	0.8047237911148254	-0.10486310063445253	5.225400079656869	-0.0	1.914718147850474	-4.164919866511686	-0.6245625289696496	0.49939585671215075	-0.4334765644725797	1.0	0.0	1.0	1.0	0.0	3.0	1.914718147850474	-0.0	-0.6245625289696496	0.49939585671215075	-0.0	0.0
3050000	-1593.7040701791952	-152.9410952466047	-1440.7629749325906	0.07972699161876864	1.4397741905624761	-0.18202664605381097	-0.6788649587856336	4.153839747624732	0.0636119048620849	1.0	0.0	1.0	1.0	0.0	3.0	1.4397741905624761	-0.0	-0.6788649587856336	4.153839747624732	0.0	2.156117478404306	-3.8507346138097422	-0.7458918336546191	0.44548729805228565	-2.458570090559867	1.0	0.0	1.0	1.0	0.0	3.0	2.156117478404306	-0.0	-0.7458918336546191	0.44548729805228565	-0.0	0.0
3060000	-1582.8680005850174	-155.0957543923513	-1427.772246192666	0.07943725521162995	1.2091616870061759	0.594494738512814	-0.7568960487205677	4.564813296065545	-1.500209623551402	1.0	1.0	1.0	1.0	0.0	4.0	1.2091616870061759	0.594494738512814	-0.7568960487205677	4.564813296065545	-0.0	2.186999018324477	-1.0940256183209425	-0.8362143704154931	0.4934669103077133	0.021886176469378738	1.0	0.0	1.0	1.0	0.0	3.0	2.186999018324477	-0.0	-0.8362143704154931	0.4934669103077133	0.0	0.0
3070000	-1590.2664022038532	-154.19708569697136	-1436.069316506882	0.0776894006402108	0.9870954583017804	0.15579399630939414	-0.61952204376632	4.952311934979086	-0.21054850014418558	1.0	1.0	1.0	1.0	1.0	5.0	0.9870954583017804	0.15579399630939414	-0.61952204376632	4.952311934979086	-0.21054850014418558	2.274277828674222	-2.2078688672578286	-0.7768564238559571	0.7576760073580556	-2.9000360206036686	1.0	0.0	1.0	1.0	0.0	3.0	2.274277828674222	-0.0	-0.7768564238559571	0.7576760073580556	-0.0	0.0
3080000	-1592.861875624752	-156.3353248925942	-1436.5265507321578	0.0770183560186168	0.7374764610387047	1.4042750146351126	-0.5453686850399257	4.755208811929911	4.979695726105049	1.0	1.0	1.0	1.0	0.0	4.0	0.7374764610387047	1.4042750146351126	-0.5453686850399257	4.755208811929911	0.0	1.9075924709753662	1.6648796172985505	-0.6935784070879333	0.5833502730860615	-2.256211206755617	1.0	0.0	1.0	1.0	0.0	3.0	1.9075924709753662	0.0	-0.6935784070879333	0.5833502730860615	-0.0	0.0
3090000	-1592.7073308254594	-159.17332122067043	-1433.534009604789	0.08547290001307407	0.7692307148104078	1.4017104437176304	-0.12545633085781818	3.8578861987545725	0.39986638680167913	1.0	1.0	1.0	1.0	0.0	4.0	0.7692307148104078	1.4017104437176304	-0.12545633085781818	3.8578861987545725	0.0	1.851446910623864	-0.43774793206244755	-0.6593906847745811	0.4647562418971725	0.7268357867768744	1.0	0.0	1.0	1.0	0.0	3.0	1.851446910623864	-0.0	-0.6593906847745811	0.4647562418971725	0.0	0.0
3100000	-1592.2587445925328	-170.01269399062573	-1422.2460506019072	0.0855220190530464	0.7544987891044449	1.3087948171207628	-0.4573675589262814	5.340865244511312	-3.174367098366601	1.0	1.0	1.0	1.0	0.0	4.0	0.7544987891044449	1.3087948171207628	-0.4573675589262814	5.340865244511312	-0.0	1.7880460334563115	-0.4551766573443963	-0.751913807703463	0.399038669234276	-3.8819276066369675	1.0	0.0	1.0	1.0	0.0	3.0	1.7880460334563115	-0.0	-0.751913807703463	0.399038669234276	-0.0	0.0
3110000	-1591.8503726926388	-152.28825248345572	-1439.562120209183	0.07776588137938942	0.6704793204012164	1.13622650368635	-0.5823596332009517	3.8056515068234367	-1.4267588373689224	1.0	1.0	1.0	1.0	0.0	4.0	0.6704793204012164	1.13622650368635	-0.5823596332009517	3.8056515068234367	-0.0	2.0077373363922986	2.7805087868067107	-0.7748763055691359	0.6297397083405943	2.648208246575214	1.0	0.0	1.0	1.0	0.0	3.0	2.0077373363922986	0.0	-0.7748763055691359	0.6297397083405943	0.0	0.0
3120000	-1588.1616861589607	-155.9594842224149	-1432.2022019365459	0.0827813622287958	0.5297276584527659	1.2906845115964125	-0.36460984702784216	3.9334372593250877	-0.09205178458541985	1.0	1.0	1.0	1.0	0.0	4.0	0.5297276584527659	1.2906845115964125	-0.36460984702784216	3.9334372593250877	-0.0	2.2588897587004975	-0.27226645388068027	-0.7410765475002833	0.5424087487910404	1.7640845297330152	1.0	0.0	1.0	1.0	0.0	3.0	2.2588897587004975	-0.0	-0.7410765475002833	0.5424087487910404	0.0	0.0
3130000	-1595.5290947758008	-166.3878628748995	-1429.1412319009014	0.0897481768778544	1.3441699186159808	0.2518869575870546	-0.8010223000533678	4.109103994648949	-0.33445209199276904	1.0	0.0	1.0	1.0	0.0	3.0	1.3441699186159808	0.0	-0.8010223000533678	4.109103994648949	-0.0	1.8918513181104912	-2.360435075352515	-0.5831916605052332	0.6066884112155071	-0.0921385643283499	1.0	0.0	1.0	1.0	0.0	3.0	1.8918513181104912	-0.0	-0.5831916605052332	0.6066884112155071	-0.0	0.0
3140000	-1595.558381268601	-158.44154051467268	-1437.1168407539283	0.08138008998782277	0.5363533910996207	0.5863849802431721	-0.35475976266804204	4.216430120035205	-0.49599594538941844	1.0	1.0	1.0	1.0	0.0	4.0	0.5363533910996207	0.5863849802431721	-0.35475976266804204	4.216430120035205	-0.0	1.7521864706813794	-0.30183323561782877	-0.6321567095705384	0.2959655428014439	0.9145802748216456	1.0	0.0	1.0	1.0	0.0	3.0	1.7521864706813794	-0.0	-0.6321567095705384	0.2959655428014439	0.0	0.0
3150000	-1591.6207657857703	-165.53967928221087	-1426.0810865035594	0.0871354709366021	0.05087375280348075	1.5563405444086125	-0.06524925987739436	2.9449310295186364	-0.3659292108544473	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.5563405444086125	-0.0	2.9449310295186364	-0.0	1.9870273353880246	-4.985017640685815	-0.7737772202667891	0.4577547266306953	2.092561705790204	1.0	0.0	1.0	1.0	0.0	3.0	1.9870273353880246	-0.0	-0.7737772202667891	0.4577547266306953	0.0	0.0
3160000	-1594.6949428620444	-155.5915760394116	-1439.1033668226328	0.07852143631464882	0.6422312918584355	1.3185385137996621	-0.21048430406172924	4.576245326350493	1.109463536110347	1.0	1.0	1.0	1.0	0.0	4.0	0.6422312918584355	1.3185385137996621	-0.21048430406172924	4.576245326350493	0.0	2.1898044246200588	4.90196599478603	-0.8002503141139372	0.6743591914983851	-2.4562011770222774	1.0	0.0	1.0	1.0	0.0	3.0	2.1898044246200588	0.0	-0.8002503141139372	0.6743591914983851	-0.0	0.0
3170000	-1587.022383558895	-151.92030793825745	-1435.1020756206374	0.07732408186351783	1.540136033489309	-0.5600772002489558	-0.867797568956273	4.886604907713928	-4.329178721999706	1.0	0.0	1.0	1.0	0.0	3.0	1.540136033489309	-0.0	-0.867797568956273	4.886604907713928	-0.0	1.8761965247501209	-0.2661863023717807	-0.756098530052152	0.3724420597549684	-3.668998349775999	1.0	0.0	1.0	1.0	0.0	3.0	1.8761965247501209	-0.0	-0.756098530052152	0.3724420597549684	-0.0	0.0
3180000	-1588.1671186754434	-150.19245320824726	-1437.974665467196	0.07859105710972836	1.3717604537749042	-0.050283883851194325	-0.47446097555823635	4.404582275264518	-1.5846687653961202	1.0	0.0	1.0	1.0	0.0	3.0	1.3717604537749042	-0.0	-0.47446097555823635	4.404582275264518	-0.0	1.9539143639193077	-0.22897942008825467	-0.7066135132927008	0.632128353979217	1.2392314528657147	1.0	0.0	1.0	1.0	0.0	3.0	1.9539143639193077	-0.0	-0.7066135132927008	0.632128353979217	0.0	0.0
3190000	-1590.6473077331693	-151.49798140705383	-1439.1493263261154	0.07785779520234362	0.9387253903948709	1.050566092136177	-0.5363641514215379	5.040852332845991	0.241107530438909	1.0	1.0	1.0	1.0	0.0	4.0	0.9387253903948709	1.050566092136177	-0.5363641514215379	5.040852332845991	0.0	1.93015703182531	-1.7295737261768889	-0.6345218632748278	0.4028060401714954	-2.455410829465469	1.0	0.0	1.0	1.0	0.0	3.0	1.93015703182531	-0.0	-0.6345218632748278	0.4028060401714954	-0.0	0.0
3200000	-1593.8352658827223	-167.0248510026686	-1426.8104148800537	0.08880515839212473	1.0144591737038713	-3.952254020146033	-0.6565038427914627	3.947003128978349	-0.2438076894526025	1.0	0.0	1.0	1.0	0.0	3.0	1.0144591737038713	-0.0	-0.6565038427914627	3.947003128978349	-0.0	2.058053130154816	-2.488084889119211	-0.7445460353895077	0.3514157328750723	-1.2015599673495037	1.0	0.0	1.0	1.0	0.0	3.0	2.058053130154816	-0.0	-0.7445460353895077	0.3514157328750723	-0.0	0.0
3210000	-1583.6660236283162	-145.87759134152412	-1437.7884322867922	0.07163793536054533	1.323691789469562	0.534786480462029	-0.6695752144661558	5.833196284564096	0.8650872327548482	1.0	1.0	1.0	1.0	0.0	4.0	1.323691789469562	0.534786480462029	-0.6695752144661558	5.833196284564096	0.0	2.244239281630315	1.2729397682265855	-0.7959327560881854	0.6625028520010567	-3.3517918455913445	1.0	0.0	1.0	1.0	0.0	3.0	2.244239281630315	0.0	-0.7959327560881854	0.6625028520010567	-0.0	0.0
3220000	-1589.2949375369728	-162.69765484762257	-1426.5972826893503	0.08494976393747311	0.5529523987885063	1.1881400574606478	4.028700337973085	5.253737599550501	-3.4581005605642594	1.0	1.0	0.0	1.0	0.0	3.0	0.5529523987885063	1.1881400574606478	0.0	5.253737599550501	-0.0	2.221050429584495	-0.2372585478866308	-0.7692740509502217	0.5211233137093021	0.42286001142660795	1.0	0.0	1.0	1.0	0.0	3.0	2.221050429584495	-0.0	-0.7692740509502217	0.5211233137093021	0.0	0.0
3230000	-1587.8591359475936	-154.75265118491527	-1433.1064847626783	0.08171266398786833	0.9854876178621622	0.48920868426793296	-0.5243349334116482	5.070980760874432	-0.4261983843242752	1.0	1.0	1.0	1.0	0.0	4.0	0.9854876178621622	0.48920868426793296	-0.5243349334116482	5.070980760874432	-0.0	2.1332297948758177	-1.8936107675058276	-0.7857209093218315	0.4586423017508702	-1.5847469854086602	1.0	0.0	1.0	1.0	0.0	3.0	2.1332297948758177	-0.0	-0.7857209093218315	0.4586423017508702	-0.0	0.0
3240000	-1587.13809529033	-149.63404797257527	-1437.5040473177548	0.07413770722312969	0.7358726548695029	0.8367888010004337	-0.3769243094800604	5.4551625756099185	-2.9806970965598576	1.0	1.0	1.0	1.0	0.0	4.0	0.7358726548695029	0.8367888010004337	-0.3769243094800604	5.4551625756099185	-0.0	2.3599541188546995	-2.0796304343446224	-0.8597971730798034	0.6132544133725277	0.3138769088567176	1.0	0.0	1.0	1.0	0.0	3.0	2.3599541188546995	-0.0	-0.8597971730798034	0.6132544133725277	0.0	0.0
3250000	-1584.6538212481998	-138.09916461702724	-1446.5546566311725	0.07124435682307781	1.7184783587277768	0.42260988888126083	-0.7495812459671967	5.219019060863272	0.21085809477369316	1.0	0.0	1.0	1.0	0.0	3.0	1.7184783587277768	0.0	-0.7495812459671967	5.219019060863272	0.0	1.8859369291146366	-0.4864027615543205	-0.6823049007174511	0.2816298207869898	0.8195917468396243	1.0	0.0	1.0	1.0	0.0	3.0	1.8859369291146366	-0.0	-0.6823049007174511	0.2816298207869898	0.0	0.0
3260000	-1600.6433178080579	-159.82062262567408	-1440.8226951823838	0.08118831422329037	1.2096810229138126	0.5023384896758611	-0.4477537058219535	5.8577020604771475	0.4586664557472651	1.0	1.0	1.0	1.0	0.0	4.0	1.2096810229138126	0.5023384896758611	-0.4477537058219535	5.8577020604771475	0.0	1.646350843783972	3.313755031133164	-0.5895142204077711	0.23604905662774409	0.3983333160616931	1.0	0.0	1.0	1.0	0.0	3.0	1.646350843783972	0.0	-0.5895142204077711	0.23604905662774409	0.0	0.0
3270000	-1588.5431293322274	-161.61934901680166	-1426.9237803154258	0.08124111705410444	0.5471534314481882	1.1735771701963489	-0.22677403642857263	5.274355267222889	-0.7627603408123613	1.0	1.0	1.0	1.0	0.0	4.0	0.5471534314481882	1.1735771701963489	-0.22677403642857263	5.274355267222889	-0.0	1.9902211671253582	-2.5278228408701096	-0.7279526601502666	0.4109757588958156	4.652817872588127	1.0	0.0	1.0	1.0	0.0	3.0	1.9902211671253582	-0.0	-0.7279526601502666	0.4109757588958156	0.0	0.0
3280000	-1584.9816541976002	-149.86305258885378	-1435.1186016087463	0.07623961956515747	0.540248034019069	1.043234002077744	-0.3532672757391984	4.353236078809084	1.6430304600923815	1.0	1.0	1.0	1.0	0.0	4.0	0.540248034019069	1.043234002077744	-0.3532672757391984	4.353236078809084	0.0	2.2516372024303735	-1.598370666920941	-0.7367807527471272	0.4917720564861926	-0.9501085501524458	1.0	0.0	1.0	1.0	0.0	3.0	2.2516372024303735	-0.0	-0.7367807527471272	0.4917720564861926	-0.0	0.0
3290000	-1589.365287563843	-155.949535861651	-1433.415751702192	0.0803033323932593	0.7256336058311275	0.863668885491298	-0.4919876157940859	4.6961735860026925	0.3878007918946247	1.0	1.0	1.0	1.0	0.0	4.0	0.7256336058311275	0.863668885491298	-0.4919876157940859	4.6961735860026925	0.0	2.1392358731174816	-0.040885751571301254	-0.8333179531450619	0.4522387330363482	-0.42945140777008994	1.0	0.0	1.0	1.0	0.0	3.0	2.1392358731174816	-0.0	-0.8333179531450619	0.4522387330363482	-0.0	0.0
